markerid,image,sequence,x,y,species,location,date,filename,camid,siteid,radius,angle
1399,9221,1023,1126,835,Fox,Loc_19,2016-10-12 20:39:11,C:/Users/nash.l/Documents/Processed photos/point 19 phase 1 (cam3-rh5)/Loc_19-20161012-20-39-11-IMG_0062.jpg,RH5,Loc_19_RH5,2.96124547135932,0.0392150168475195
1400,9222,1023,1216,833,Fox,Loc_19,2016-10-12 20:39:12,C:/Users/nash.l/Documents/Processed photos/point 19 phase 1 (cam3-rh5)/Loc_19-20161012-20-39-12-IMG_0063.jpg,RH5,Loc_19_RH5,2.89498347769438,0.0738165023012132
1401,9223,1023,1192,836,Fox,Loc_19,2016-10-12 20:39:13,C:/Users/nash.l/Documents/Processed photos/point 19 phase 1 (cam3-rh5)/Loc_19-20161012-20-39-13-IMG_0064.jpg,RH5,Loc_19_RH5,2.9349794268759,0.0645894395135615
1402,9224,1023,304,702,Fox,Loc_19,2016-10-12 20:39:15,C:/Users/nash.l/Documents/Processed photos/point 19 phase 1 (cam3-rh5)/Loc_19-20161012-20-39-15-IMG_0065.jpg,RH5,Loc_19_RH5,2.23201594090541,-0.276811883629549
1403,9240,1024,1229,797,Fox,Loc_19,2016-10-12 23:01:20,C:/Users/nash.l/Documents/Processed photos/point 19 phase 1 (cam3-rh5)/Loc_19-20161012-23-01-20-IMG_0081.jpg,RH5,Loc_19_RH5,2.59645159915347,0.0788144946445245
1404,9250,1025,585,650,Fox,Loc_19,2016-10-13 21:05:42,C:/Users/nash.l/Documents/Processed photos/point 19 phase 1 (cam3-rh5)/Loc_19-20161013-21-05-42-IMG_0221.jpg,RH5,Loc_19_RH5,1.90445149074388,-0.168778356824128
1405,9250,1026,349,617,Fox,Loc_19,2016-10-13 21:05:42,C:/Users/nash.l/Documents/Processed photos/point 19 phase 1 (cam3-rh5)/Loc_19-20161013-21-05-42-IMG_0221.jpg,RH5,Loc_19_RH5,1.79175307115648,-0.259511140902703
1406,9251,1026,1688,769,Fox,Loc_19,2016-10-13 21:05:43,C:/Users/nash.l/Documents/Processed photos/point 19 phase 1 (cam3-rh5)/Loc_19-20161013-21-05-43-IMG_0222.jpg,RH5,Loc_19_RH5,2.26624013607209,0.255282070458362
1407,9330,1027,1697,709,Fox,Loc_19,2016-10-14 05:23:27,C:/Users/nash.l/Documents/Processed photos/point 19 phase 1 (cam3-rh5)/Loc_19-20161014-05-23-27-IMG_0301.jpg,RH5,Loc_19_RH5,1.97802553497832,0.258742219003732
1408,9340,1028,733,561,Fox,Loc_19,2016-10-14 19:19:22,C:/Users/nash.l/Documents/Processed photos/point 19 phase 1 (cam3-rh5)/Loc_19-20161014-19-19-22-IMG_0411.jpg,RH5,Loc_19_RH5,1.55761993945914,-0.111878136300276
1409,9350,1029,463,648,Fox,Loc_19,2016-10-14 19:24:27,C:/Users/nash.l/Documents/Processed photos/point 19 phase 1 (cam3-rh5)/Loc_19-20161014-19-24-27-IMG_0421.jpg,RH5,Loc_19_RH5,1.91294148183257,-0.215682592661357
1410,9420,1030,1897,742,Fox,Loc_19,2016-10-16 21:38:20,C:/Users/nash.l/Documents/Processed photos/point 19 phase 1 (cam3-rh5)/Loc_19-20161016-21-38-20-IMG_0761.jpg,RH5,Loc_19_RH5,2.0800378610055,0.335634408900829
1419,9890,1037,-727,-123,Fox,Loc_22,2016-10-30 00:46:04,C:/Users/nash.l/Documents/Processed photos/point 22 phase 2/Loc_22-20161030-00-46-04-IMG_1522.jpg,RH5,Loc_22_RH5,0.774775423532698,-0.673191122549085
1420,9900,1038,67,-203,Fox,Loc_22,2016-10-31 20:01:23,C:/Users/nash.l/Documents/Processed photos/point 22 phase 2/Loc_22-20161031-20-01-23-IMG_1702.jpg,RH5,Loc_22_RH5,0.763755948864159,-0.367929128657609
1421,9960,1039,287,287,Fox,Loc_23,2016-10-19 22:34:24,C:/Users/nash.l/Documents/Processed photos/point 23 phase 2/Loc_23-20161019-22-34-24-IMG_0051.jpg,RP10,Loc_23_RP10,1.13903385563,-0.283347719770803
1422,9980,1040,1884,653,Fox,Loc_23,2016-10-26 19:25:20,C:/Users/nash.l/Documents/Processed photos/point 23 phase 2/Loc_23-20161026-19-25-20-IMG_0071.jpg,RP10,Loc_23_RP10,3.12668304679993,0.330636416557517
1423,9990,1041,381,594,Fox,Loc_23,2016-10-28 20:02:55,C:/Users/nash.l/Documents/Processed photos/point 23 phase 2/Loc_23-20161028-20-02-55-IMG_0081.jpg,RP10,Loc_23_RP10,2.20031647749373,-0.247208390519167
1525,11512,1143,1081,294,Hedgehog,Loc_25,2016-10-07 01:07:45,C:/Users/nash.l/Documents/Processed photos/point 25 phase 1 (cam2-bh6)/Loc_25-20161007-01-07-45-EK000233.jpg,BH6,Loc_25_BH6,0.80315516588032,0.0246437840835623
1526,11512,1144,995,123,Hedgehog,Loc_25,2016-10-07 01:07:45,C:/Users/nash.l/Documents/Processed photos/point 25 phase 1 (cam2-bh6)/Loc_25-20161007-01-07-45-EK000233.jpg,BH6,Loc_25_BH6,0.65011880418749,-0.0125380655863738
1527,11513,1144,1218,444,Hedgehog,Loc_25,2016-10-07 01:07:46,C:/Users/nash.l/Documents/Processed photos/point 25 phase 1 (cam2-bh6)/Loc_25-20161007-01-07-46-EK000234.jpg,BH6,Loc_25_BH6,0.988969396189833,0.0838753353019488
1528,11514,1144,1253,473,Hedgehog,Loc_25,2016-10-07 01:07:46,C:/Users/nash.l/Documents/Processed photos/point 25 phase 1 (cam2-bh6)/Loc_25-20161007-01-07-46-EK000235.jpg,BH6,Loc_25_BH6,1.03248787817543,0.0990074834234344
1529,11515,1145,1624,687,Hedgehog,Loc_25,2016-10-07 01:07:49,C:/Users/nash.l/Documents/Processed photos/point 25 phase 1 (cam2-bh6)/Loc_25-20161007-01-07-49-EK000236.jpg,BH6,Loc_25_BH6,1.46683195858409,0.259408253511182
1530,11515,1146,1565,645,Hedgehog,Loc_25,2016-10-07 01:07:49,C:/Users/nash.l/Documents/Processed photos/point 25 phase 1 (cam2-bh6)/Loc_25-20161007-01-07-49-EK000236.jpg,BH6,Loc_25_BH6,1.36774196642025,0.233899775249249
1531,11516,1146,1667,728,Hedgehog,Loc_25,2016-10-07 01:07:50,C:/Users/nash.l/Documents/Processed photos/point 25 phase 1 (cam2-bh6)/Loc_25-20161007-01-07-50-EK000237.jpg,BH6,Loc_25_BH6,1.56996857384332,0.27799917834615
1532,11517,1146,1635,820,Hedgehog,Loc_25,2016-10-07 01:07:51,C:/Users/nash.l/Documents/Processed photos/point 25 phase 1 (cam2-bh6)/Loc_25-20161007-01-07-51-EK000238.jpg,BH6,Loc_25_BH6,1.8115341534942,0.26416407149222
1533,11536,1147,2124,183,Hedgehog,Loc_25,2016-10-09 01:40:43,C:/Users/nash.l/Documents/Processed photos/point 25 phase 1 (cam2-bh6)/Loc_25-20161009-01-40-43-EK000257.jpg,BH6,Loc_25_BH6,0.816225806969811,0.475581798103834
1534,11539,1148,30,526,Fox,Loc_25,2016-10-10 00:01:48,C:/Users/nash.l/Documents/Processed photos/point 25 phase 1 (cam2-bh6)/Loc_25-20161010-00-01-48-EK000260.jpg,BH6,Loc_25_BH6,0.95323787896442,-0.429753006650191
1535,11545,1149,22,760,Fox,Loc_25,2016-10-10 00:02:00,C:/Users/nash.l/Documents/Processed photos/point 25 phase 1 (cam2-bh6)/Loc_25-20161010-00-02-00-EK000266.jpg,BH6,Loc_25_BH6,1.36326961895383,-0.433211783363674
1536,11554,1150,712,772,Fox,Loc_25,2016-10-11 04:04:10,C:/Users/nash.l/Documents/Processed photos/point 25 phase 1 (cam2-bh6)/Loc_25-20161011-04-04-10-EK000281.jpg,BH6,Loc_25_BH6,1.50350307387468,-0.134892291825815
1537,11554,1151,466,823,Fox,Loc_25,2016-10-11 04:04:10,C:/Users/nash.l/Documents/Processed photos/point 25 phase 1 (cam2-bh6)/Loc_25-20161011-04-04-10-EK000281.jpg,BH6,Loc_25_BH6,1.592822424948,-0.241249675765399
1538,11555,1151,874,826,Fox,Loc_25,2016-10-11 04:04:11,C:/Users/nash.l/Documents/Processed photos/point 25 phase 1 (cam2-bh6)/Loc_25-20161011-04-04-11-EK000282.jpg,BH6,Loc_25_BH6,1.67592418107555,-0.0648520633777955
1539,11556,1151,1403,675,Fox,Loc_25,2016-10-11 04:04:12,C:/Users/nash.l/Documents/Processed photos/point 25 phase 1 (cam2-bh6)/Loc_25-20161011-04-04-12-EK000283.jpg,BH6,Loc_25_BH6,1.40162793901204,0.16385954680123
1540,11557,1152,1121,1135,Fox,Loc_25,2016-10-11 04:04:15,C:/Users/nash.l/Documents/Processed photos/point 25 phase 1 (cam2-bh6)/Loc_25-20161011-04-04-15-EK000284.jpg,BH6,Loc_25_BH6,3.10601661677906,0.0419376676509744
1578,11799,1190,1285,661,Fox,Loc_26,2016-10-19 05:03:37,C:/Users/nash.l/Documents/Processed photos/point 26 phase 2/Loc_26-20161019-05-03-37-IMG_0193.jpg,RH7,Loc_26_RH7,2.20798807025447,0.1332969711882
1579,11799,1191,1317,592,Fox,Loc_26,2016-10-19 05:03:37,C:/Users/nash.l/Documents/Processed photos/point 26 phase 2/Loc_26-20161019-05-03-37-IMG_0193.jpg,RH7,Loc_26_RH7,1.95816264927549,0.146421596043654
1580,11800,1191,1015,861,Fox,Loc_26,2016-10-19 05:03:38,C:/Users/nash.l/Documents/Processed photos/point 26 phase 2/Loc_26-20161019-05-03-38-IMG_0194.jpg,RH7,Loc_26_RH7,3.25102192065999,0.0225579489703109
1581,11809,1192,703,450,Hedgehog,Loc_26,2016-10-20 04:22:05,C:/Users/nash.l/Documents/Processed photos/point 26 phase 2/Loc_26-20161020-04-22-05-IMG_0237.jpg,RH7,Loc_26_RH7,1.49639781246145,-0.105407143370362
1582,11809,1193,640,447,Hedgehog,Loc_26,2016-10-20 04:22:05,C:/Users/nash.l/Documents/Processed photos/point 26 phase 2/Loc_26-20161020-04-22-05-IMG_0237.jpg,RH7,Loc_26_RH7,1.4836232597585,-0.131246248554536
1583,11810,1193,628,453,Hedgehog,Loc_26,2016-10-20 04:22:06,C:/Users/nash.l/Documents/Processed photos/point 26 phase 2/Loc_26-20161020-04-22-06-IMG_0238.jpg,RH7,Loc_26_RH7,1.49394733165563,-0.136167982875331
1584,11811,1193,628,453,Hedgehog,Loc_26,2016-10-20 04:22:07,C:/Users/nash.l/Documents/Processed photos/point 26 phase 2/Loc_26-20161020-04-22-07-IMG_0239.jpg,RH7,Loc_26_RH7,1.49394733165563,-0.136167982875331
1585,11812,1193,628,453,Hedgehog,Loc_26,2016-10-20 04:22:07,C:/Users/nash.l/Documents/Processed photos/point 26 phase 2/Loc_26-20161020-04-22-07-IMG_0240.jpg,RH7,Loc_26_RH7,1.49394733165563,-0.136167982875331
1586,11813,1193,628,453,Hedgehog,Loc_26,2016-10-20 04:22:08,C:/Users/nash.l/Documents/Processed photos/point 26 phase 2/Loc_26-20161020-04-22-08-IMG_0241.jpg,RH7,Loc_26_RH7,1.49394733165563,-0.136167982875331
1587,11814,1193,580,453,Hedgehog,Loc_26,2016-10-20 04:22:09,C:/Users/nash.l/Documents/Processed photos/point 26 phase 2/Loc_26-20161020-04-22-09-IMG_0242.jpg,RH7,Loc_26_RH7,1.48862740259685,-0.155854920158511
1588,11815,1193,562,452,Hedgehog,Loc_26,2016-10-20 04:22:09,C:/Users/nash.l/Documents/Processed photos/point 26 phase 2/Loc_26-20161020-04-22-09-IMG_0243.jpg,RH7,Loc_26_RH7,1.48471937213595,-0.163237521639704
1589,11816,1193,533,450,Hedgehog,Loc_26,2016-10-20 04:22:10,C:/Users/nash.l/Documents/Processed photos/point 26 phase 2/Loc_26-20161020-04-22-10-IMG_0244.jpg,RH7,Loc_26_RH7,1.47773515877815,-0.175131712914959
1590,11817,1193,533,450,Hedgehog,Loc_26,2016-10-20 04:22:10,C:/Users/nash.l/Documents/Processed photos/point 26 phase 2/Loc_26-20161020-04-22-10-IMG_0245.jpg,RH7,Loc_26_RH7,1.47773515877815,-0.175131712914959
1591,11818,1193,513,447,Hedgehog,Loc_26,2016-10-20 04:22:11,C:/Users/nash.l/Documents/Processed photos/point 26 phase 2/Loc_26-20161020-04-22-11-IMG_0246.jpg,RH7,Loc_26_RH7,1.46991494182819,-0.183334603449617
1612,11865,1214,1475,679,Fox,Loc_27,2016-10-07 20:01:45,C:/Users/nash.l/Documents/Processed photos/point 27 phase 1/Loc_27-20161007-20-01-45-EK000508.jpg,BH8,Loc_27_BH8,1.77982884432832,0.194988537222572
1613,11865,1215,1314,660,Fox,Loc_27,2016-10-07 20:01:45,C:/Users/nash.l/Documents/Processed photos/point 27 phase 1/Loc_27-20161007-20-01-45-EK000508.jpg,BH8,Loc_27_BH8,1.79048117557238,0.125380655863738
1614,11866,1215,1314,660,Fox,Loc_27,2016-10-07 20:01:46,C:/Users/nash.l/Documents/Processed photos/point 27 phase 1/Loc_27-20161007-20-01-46-EK000509.jpg,BH8,Loc_27_BH8,1.79048117557238,0.125380655863738
1615,11867,1215,1314,660,Fox,Loc_27,2016-10-07 20:01:47,C:/Users/nash.l/Documents/Processed photos/point 27 phase 1/Loc_27-20161007-20-01-47-EK000510.jpg,BH8,Loc_27_BH8,1.79048117557238,0.125380655863738
1616,11868,1216,2225,893,Fox,Loc_27,2016-10-10 05:32:02,C:/Users/nash.l/Documents/Processed photos/point 27 phase 1/Loc_27-20161010-05-32-02-EK000661.jpg,BH8,Loc_27_BH8,2.03469827480606,0.519248854111549
1617,11897,1217,688,623,Fox,Loc_28,2016-10-21 04:39:14,C:/Users/nash.l/Documents/Processed photos/point 28 phase 2/Loc_28-20161021-04-39-14-IMG_0021.jpg,RP12,Loc_28_RP12,2.28674839804266,-0.129178879027123
1618,11917,1218,-609,244,Fox,Loc_28,2016-10-24 19:39:49,C:/Users/nash.l/Documents/Processed photos/point 28 phase 2/Loc_28-20161024-19-39-49-IMG_0041.jpg,RP12,Loc_28_RP12,1.05050123681965,-0.627824730509797
1619,11917,1219,-650,273,Fox,Loc_28,2016-10-24 19:39:49,C:/Users/nash.l/Documents/Processed photos/point 28 phase 2/Loc_28-20161024-19-39-49-IMG_0041.jpg,RP12,Loc_28_RP12,1.08991587229189,-0.643587629438702
1620,11947,1219,-650,266,Fox,Loc_28,2016-10-30 02:50:21,C:/Users/nash.l/Documents/Processed photos/point 28 phase 2/Loc_28-20161030-02-50-21-IMG_0071.jpg,RP12,Loc_28_RP12,1.07953658749432,-0.643587629438702
1621,11967,1220,1742,750,Fox,Loc_28,2016-10-31 00:16:55,C:/Users/nash.l/Documents/Processed photos/point 28 phase 2/Loc_28-20161031-00-16-55-IMG_0091.jpg,RP12,Loc_28_RP12,3.84049317938154,0.276042961730578
1622,11977,1221,874,826,Fox,Loc_28,2016-10-31 05:39:21,C:/Users/nash.l/Documents/Processed photos/point 28 phase 2/Loc_28-20161031-05-39-21-IMG_0101.jpg,RP12,Loc_28_RP12,4.69671716207031,-0.0576691424228228
1623,11977,1222,853,806,Fox,Loc_28,2016-10-31 05:39:21,C:/Users/nash.l/Documents/Processed photos/point 28 phase 2/Loc_28-20161031-05-39-21-IMG_0101.jpg,RP12,Loc_28_RP12,4.27221045499552,-0.065742822362018
1624,11978,1222,917,809,Fox,Loc_28,2016-10-31 05:39:22,C:/Users/nash.l/Documents/Processed photos/point 28 phase 2/Loc_28-20161031-05-39-22-IMG_0102.jpg,RP12,Loc_28_RP12,4.37069645316665,-0.0411373215949469
1625,11979,1222,917,809,Fox,Loc_28,2016-10-31 05:39:22,C:/Users/nash.l/Documents/Processed photos/point 28 phase 2/Loc_28-20161031-05-39-22-IMG_0103.jpg,RP12,Loc_28_RP12,4.37069645316665,-0.0411373215949469
1626,11980,1222,917,809,Fox,Loc_28,2016-10-31 05:39:23,C:/Users/nash.l/Documents/Processed photos/point 28 phase 2/Loc_28-20161031-05-39-23-IMG_0104.jpg,RP12,Loc_28_RP12,4.37069645316665,-0.0411373215949469
1627,11981,1222,917,809,Fox,Loc_28,2016-10-31 05:39:24,C:/Users/nash.l/Documents/Processed photos/point 28 phase 2/Loc_28-20161031-05-39-24-IMG_0105.jpg,RP12,Loc_28_RP12,4.37069645316665,-0.0411373215949469
1628,11982,1222,768,806,Fox,Loc_28,2016-10-31 05:39:24,C:/Users/nash.l/Documents/Processed photos/point 28 phase 2/Loc_28-20161031-05-39-24-IMG_0106.jpg,RP12,Loc_28_RP12,4.21949335237487,-0.0984220030682842
1629,11983,1222,559,830,Fox,Loc_28,2016-10-31 05:39:25,C:/Users/nash.l/Documents/Processed photos/point 28 phase 2/Loc_28-20161031-05-39-25-IMG_0107.jpg,RP12,Loc_28_RP12,4.55733647057968,-0.178774341510751
1704,12167,1297,1941,544,Fox,Loc_28,2016-10-31 21:59:32,C:/Users/nash.l/Documents/Processed photos/point 28 phase 2/Loc_28-20161031-21-59-32-IMG_0291.jpg,RP12,Loc_28_RP12,2.11571454705615,0.35255069067819
1705,12177,1298,1319,823,Fox,Loc_28,2016-10-31 23:55:56,C:/Users/nash.l/Documents/Processed photos/point 28 phase 2/Loc_28-20161031-23-55-56-IMG_0301.jpg,RP12,Loc_28_RP12,4.97440279764025,0.113415980098218
1706,12178,1299,1358,800,Fox,Loc_28,2016-10-31 23:55:56,C:/Users/nash.l/Documents/Processed photos/point 28 phase 2/Loc_28-20161031-23-55-56-IMG_0302.jpg,RP12,Loc_28_RP12,4.48709168571539,0.128409957128152
1707,12179,1299,1465,797,Fox,Loc_28,2016-10-31 23:55:57,C:/Users/nash.l/Documents/Processed photos/point 28 phase 2/Loc_28-20161031-23-55-57-IMG_0303.jpg,RP12,Loc_28_RP12,4.49988893499572,0.169547278723099
1708,12180,1299,1563,797,Fox,Loc_28,2016-10-31 23:55:57,C:/Users/nash.l/Documents/Processed photos/point 28 phase 2/Loc_28-20161031-23-55-57-IMG_0304.jpg,RP12,Loc_28_RP12,4.56895107376795,0.207224451772677
1709,12181,1299,1664,787,Fox,Loc_28,2016-10-31 23:55:58,C:/Users/nash.l/Documents/Processed photos/point 28 phase 2/Loc_28-20161031-23-55-58-IMG_0305.jpg,RP12,Loc_28_RP12,4.43512495145685,0.246055007670711
1710,12197,1300,1830,971,Fox,Loc_29,2016-10-03 23:16:39,C:/Users/nash.l/Documents/Processed photos/point 29 phase 1/Loc_29-20161003-23-16-39-IMG_0001.jpg,RP12,Loc_29_RP12,6.38141355064806,0.309875525285301
1711,12207,1301,1144,572,Fox,Loc_29,2016-10-04 02:54:35,C:/Users/nash.l/Documents/Processed photos/point 29 phase 1/Loc_29-20161004-02-54-35-IMG_0011.jpg,RP12,Loc_29_RP12,1.80698472819126,0.0461353139382582
1712,12217,1302,2104,264,Fox,Loc_29,2016-10-04 20:57:23,C:/Users/nash.l/Documents/Processed photos/point 29 phase 1/Loc_29-20161004-20-57-23-IMG_0021.jpg,RP12,Loc_29_RP12,1.1223187240474,0.415217825444324
1713,12227,1303,697,752,Fox,Loc_29,2016-10-05 00:34:18,C:/Users/nash.l/Documents/Processed photos/point 29 phase 1/Loc_29-20161005-00-34-18-IMG_0031.jpg,RP12,Loc_29_RP12,2.79584134306397,-0.125718730481754
1714,12227,1304,507,758,Fox,Loc_29,2016-10-05 00:34:18,C:/Users/nash.l/Documents/Processed photos/point 29 phase 1/Loc_29-20161005-00-34-18-IMG_0031.jpg,RP12,Loc_29_RP12,2.87140984614321,-0.198766310883996
1715,12228,1304,721,752,Fox,Loc_29,2016-10-05 00:34:19,C:/Users/nash.l/Documents/Processed photos/point 29 phase 1/Loc_29-20161005-00-34-19-IMG_0032.jpg,RP12,Loc_29_RP12,2.79273241426696,-0.116491667694102
1716,12229,1304,754,755,Fox,Loc_29,2016-10-05 00:34:20,C:/Users/nash.l/Documents/Processed photos/point 29 phase 1/Loc_29-20161005-00-34-20-IMG_0033.jpg,RP12,Loc_29_RP12,2.81294213442825,-0.103804456361081
1717,12230,1304,754,755,Fox,Loc_29,2016-10-05 00:34:20,C:/Users/nash.l/Documents/Processed photos/point 29 phase 1/Loc_29-20161005-00-34-20-IMG_0034.jpg,RP12,Loc_29_RP12,2.81294213442825,-0.103804456361081
1718,12231,1304,754,755,Fox,Loc_29,2016-10-05 00:34:21,C:/Users/nash.l/Documents/Processed photos/point 29 phase 1/Loc_29-20161005-00-34-21-IMG_0035.jpg,RP12,Loc_29_RP12,2.81294213442825,-0.103804456361081
1719,12232,1304,754,755,Fox,Loc_29,2016-10-05 00:34:21,C:/Users/nash.l/Documents/Processed photos/point 29 phase 1/Loc_29-20161005-00-34-21-IMG_0036.jpg,RP12,Loc_29_RP12,2.81294213442825,-0.103804456361081
1720,12233,1304,754,755,Fox,Loc_29,2016-10-05 00:34:22,C:/Users/nash.l/Documents/Processed photos/point 29 phase 1/Loc_29-20161005-00-34-22-IMG_0037.jpg,RP12,Loc_29_RP12,2.81294213442825,-0.103804456361081
1721,12234,1304,754,755,Fox,Loc_29,2016-10-05 00:34:23,C:/Users/nash.l/Documents/Processed photos/point 29 phase 1/Loc_29-20161005-00-34-23-IMG_0038.jpg,RP12,Loc_29_RP12,2.81294213442825,-0.103804456361081
1722,12235,1304,754,755,Fox,Loc_29,2016-10-05 00:34:23,C:/Users/nash.l/Documents/Processed photos/point 29 phase 1/Loc_29-20161005-00-34-23-IMG_0039.jpg,RP12,Loc_29_RP12,2.81294213442825,-0.103804456361081
1723,12237,1305,1123,762,Fox,Loc_29,2016-10-05 00:34:28,C:/Users/nash.l/Documents/Processed photos/point 29 phase 1/Loc_29-20161005-00-34-28-IMG_0041.jpg,RP12,Loc_29_RP12,2.82161104724492,0.038061633999063
1724,12247,1306,1466,685,Fox,Loc_29,2016-10-05 00:49:13,C:/Users/nash.l/Documents/Processed photos/point 29 phase 1/Loc_29-20161005-00-49-13-IMG_0051.jpg,RP12,Loc_29_RP12,2.27420888178236,0.169931739672584
1725,12247,1307,1264,682,Fox,Loc_29,2016-10-05 00:49:13,C:/Users/nash.l/Documents/Processed photos/point 29 phase 1/Loc_29-20161005-00-49-13-IMG_0051.jpg,RP12,Loc_29_RP12,2.27428323660024,0.0922706278765165
1726,12248,1307,718,690,Fox,Loc_29,2016-10-05 00:49:14,C:/Users/nash.l/Documents/Processed photos/point 29 phase 1/Loc_29-20161005-00-49-14-IMG_0052.jpg,RP12,Loc_29_RP12,2.36495443485634,-0.117645050542558
1727,12249,1307,376,686,Fox,Loc_29,2016-10-05 00:49:14,C:/Users/nash.l/Documents/Processed photos/point 29 phase 1/Loc_29-20161005-00-49-14-IMG_0053.jpg,RP12,Loc_29_RP12,2.37119585676368,-0.249130695266594
1728,12250,1307,376,686,Fox,Loc_29,2016-10-05 00:49:15,C:/Users/nash.l/Documents/Processed photos/point 29 phase 1/Loc_29-20161005-00-49-15-IMG_0054.jpg,RP12,Loc_29_RP12,2.37119585676368,-0.249130695266594
1729,12251,1307,376,686,Fox,Loc_29,2016-10-05 00:49:15,C:/Users/nash.l/Documents/Processed photos/point 29 phase 1/Loc_29-20161005-00-49-15-IMG_0055.jpg,RP12,Loc_29_RP12,2.37119585676368,-0.249130695266594
1730,12257,1308,2272,667,Fox,Loc_29,2016-10-05 00:57:24,C:/Users/nash.l/Documents/Processed photos/point 29 phase 1/Loc_29-20161005-00-57-24-IMG_0061.jpg,RP12,Loc_29_RP12,2.12437908043814,0.479807264957886
1731,12267,1309,904,782,Fox,Loc_29,2016-10-05 00:57:55,C:/Users/nash.l/Documents/Processed photos/point 29 phase 1/Loc_29-20161005-00-57-55-IMG_0071.jpg,RP12,Loc_29_RP12,3.0299126909208,-0.0461353139382582
1732,12267,1310,1049,765,Fox,Loc_29,2016-10-05 00:57:55,C:/Users/nash.l/Documents/Processed photos/point 29 phase 1/Loc_29-20161005-00-57-55-IMG_0071.jpg,RP12,Loc_29_RP12,2.85660836475749,0.00961152373713713
1733,12268,1310,714,811,Fox,Loc_29,2016-10-05 00:57:56,C:/Users/nash.l/Documents/Processed photos/point 29 phase 1/Loc_29-20161005-00-57-56-IMG_0072.jpg,RP12,Loc_29_RP12,3.36890546028672,-0.1191828943405
1734,12269,1310,504,849,Fox,Loc_29,2016-10-05 00:57:56,C:/Users/nash.l/Documents/Processed photos/point 29 phase 1/Loc_29-20161005-00-57-56-IMG_0073.jpg,RP12,Loc_29_RP12,3.93675741272161,-0.199919693732452
1735,12270,1310,441,888,Fox,Loc_29,2016-10-05 00:57:57,C:/Users/nash.l/Documents/Processed photos/point 29 phase 1/Loc_29-20161005-00-57-57-IMG_0074.jpg,RP12,Loc_29_RP12,4.69489757536613,-0.224140733550038
1736,12271,1310,436,888,Fox,Loc_29,2016-10-05 00:57:57,C:/Users/nash.l/Documents/Processed photos/point 29 phase 1/Loc_29-20161005-00-57-57-IMG_0075.jpg,RP12,Loc_29_RP12,4.69694146865807,-0.226063038297465
1737,12272,1310,414,898,Fox,Loc_29,2016-10-05 00:57:58,C:/Users/nash.l/Documents/Processed photos/point 29 phase 1/Loc_29-20161005-00-57-58-IMG_0076.jpg,RP12,Loc_29_RP12,4.9425148296539,-0.234521179186146
1738,12273,1310,379,912,Fox,Loc_29,2016-10-05 00:57:59,C:/Users/nash.l/Documents/Processed photos/point 29 phase 1/Loc_29-20161005-00-57-59-IMG_0077.jpg,RP12,Loc_29_RP12,5.33410357715585,-0.247977312418138
1739,12274,1310,398,907,Fox,Loc_29,2016-10-05 00:57:59,C:/Users/nash.l/Documents/Processed photos/point 29 phase 1/Loc_29-20161005-00-57-59-IMG_0078.jpg,RP12,Loc_29_RP12,5.18417103650528,-0.240672554377914
1740,12275,1310,381,928,Fox,Loc_29,2016-10-05 00:58:00,C:/Users/nash.l/Documents/Processed photos/point 29 phase 1/Loc_29-20161005-00-58-00-IMG_0079.jpg,RP12,Loc_29_RP12,5.83598217307127,-0.247208390519167
1741,12276,1310,288,947,Fox,Loc_29,2016-10-05 00:58:00,C:/Users/nash.l/Documents/Processed photos/point 29 phase 1/Loc_29-20161005-00-58-00-IMG_0080.jpg,RP12,Loc_29_RP12,6.64559272573499,-0.282963258821317
1742,12277,1311,1285,762,Fox,Loc_29,2016-10-05 01:24:40,C:/Users/nash.l/Documents/Processed photos/point 29 phase 1/Loc_29-20161005-01-24-40-IMG_0081.jpg,RP12,Loc_29_RP12,2.80015175985496,0.100344307815712
1743,12277,1312,1341,782,Fox,Loc_29,2016-10-05 01:24:40,C:/Users/nash.l/Documents/Processed photos/point 29 phase 1/Loc_29-20161005-01-24-40-IMG_0081.jpg,RP12,Loc_29_RP12,2.96294560992446,0.121874120986899
1744,12278,1312,1154,736,Fox,Loc_29,2016-10-05 01:24:40,C:/Users/nash.l/Documents/Processed photos/point 29 phase 1/Loc_29-20161005-01-24-40-IMG_0082.jpg,RP12,Loc_29_RP12,2.61900983135335,0.0499799234331131
1745,12279,1312,796,676,Fox,Loc_29,2016-10-05 01:24:41,C:/Users/nash.l/Documents/Processed photos/point 29 phase 1/Loc_29-20161005-01-24-41-IMG_0083.jpg,RP12,Loc_29_RP12,2.27919155177232,-0.0876570964826906
1746,12280,1312,180,662,Fox,Loc_29,2016-10-05 01:24:42,C:/Users/nash.l/Documents/Processed photos/point 29 phase 1/Loc_29-20161005-01-24-42-IMG_0084.jpg,RP12,Loc_29_RP12,2.25152894094209,-0.32448504136575
