"","species","speed","category","size"
"1938","brocket",0.285714285714286,"LF","large"
"1939","ocelot",0.333333333333333,"LF","large"
"1940","coati",0.285714285714286,"SF","small"
"1941","brocket",0.25,"LF","large"
"1942","squirrel",0.285714285714286,"SF","small"
"1943","agouti",0.42,"SF","small"
"1944","agouti",0.233333333333333,"SF","small"
"1945","peccary",0.42,"LS","large"
"1946","agouti",0.2625,"SF","small"
"1947","brocket",0.44,"LF","large"
"1948","brocket",0.366666666666667,"LF","large"
"1949","agouti",0.275,"SF","small"
"1950","peccary",0.314285714285714,"LS","large"
"1951","ocelot",0.550000000000001,"LF","large"
"1952","coati",0.275,"SF","small"
"1953","agouti",0.550000000000001,"SF","small"
"1954","agouti",0.46,"SF","small"
"1955","peccary",0.369642857142857,"LS","large"
"1956","brocket",0.46,"LF","large"
"1957","agouti",0.383333333333333,"SF","small"
"1958","brocket",0.3,"LF","large"
"1959","agouti",0.342857142857143,"SF","small"
"1960","peccary",0.48,"LS","large"
"1961","peccary",0.675000000000001,"LS","large"
"1962","agouti",0.416666666666666,"SF","small"
"1963","coati",0.357142857142857,"SF","small"
"1964","coati",0.357142857142857,"SF","small"
"1965","agouti",0.325,"SF","small"
"1966","agouti",0.385714285714286,"SF","small"
"1967","paca",0.559999999999999,"LS","large"
"1968","agouti",0.4,"SF","small"
"1969","armadillo",0.559999999999999,"SF","small"
"1970","peccary",0.482142857142857,"LS","large"
"1971","coati",0.428571428571428,"SF","small"
"1972","peccary",0.3875,"LS","large"
"1973","peccary",0.457142857142857,"LS","large"
"1974","coati",0.659999999999999,"SF","small"
"1975","ocelot",0.425,"LF","large"
"1976","peccary",0.699999999999999,"LS","large"
"1977","brocket",0.514285714285714,"LF","large"
"1978","brocket",0.514285714285714,"LF","large"
"1979","coati",0.528571428571428,"SF","small"
"1980","agouti",0.226,"SF","small"
"1981","agouti",0.0499999999999999,"SF","small"
"1982","ocelot",0.787500000000001,"LF","large"
"1983","rat",0.4275,"SF","small"
"1984","agouti",0.246,"SF","small"
"1985","agouti",0.1,"SF","small"
"1986","rat",0.05,"SF","small"
"1987","rat",0.235,"SF","small"
"1988","agouti",0.136,"SF","small"
"1989","peccary",0.038125,"LS","large"
"1990","peccary",0.0426315789473684,"LS","large"
"1991","agouti",0.331875,"SF","small"
"1992","paca",0.168461538461539,"LS","large"
"1993","agouti",0.892500000000001,"SF","small"
"1994","peccary",0.1425,"LS","large"
"1995","agouti",0.23,"SF","small"
"1996","rat",0.112142857142857,"SF","small"
"1997","mouse",0.0579999999999999,"SF","small"
"1998","agouti",0.146666666666667,"SF","small"
"1999","agouti",0.526666666666667,"SF","small"
"2000","agouti",0.0184615384615385,"SF","small"
"2001","agouti",0.0859999999999999,"SF","small"
"2002","agouti",0.23,"SF","small"
"2003","agouti",0.024,"SF","small"
"2004","agouti",0.13,"SF","small"
"2005","tamandua",0.2075,"LS","large"
"2006","armadillo",0.295,"SF","small"
"2007","agouti",0.221666666666667,"SF","small"
"2008","rat",0.224,"SF","small"
"2009","agouti",0.35325,"SF","small"
"2010","paca",0.106,"LS","large"
"2011","agouti",0.046,"SF","small"
"2012","agouti",0.134,"SF","small"
"2013","agouti",0.13,"SF","small"
"2014","paca",0.34,"LS","large"
"2015","brocket",0.18,"LF","large"
"2016","peccary",0.0799999999999999,"LS","large"
"2017","coati",0.282,"SF","small"
"2018","agouti",0.373333333333333,"SF","small"
"2019","paca",0.21,"LS","large"
"2020","agouti",0.156666666666667,"SF","small"
"2021","agouti",0.1546875,"SF","small"
"2022","agouti",0.142,"SF","small"
"2023","agouti",0.0733333333333335,"SF","small"
"2024","agouti",0.05,"SF","small"
"2025","agouti",0.34,"SF","small"
"2026","brocket",0.4,"LF","large"
"2027","agouti",0.202,"SF","small"
"2028","peccary",0.0477272727272728,"LS","large"
"2029","agouti",0.228333333333333,"SF","small"
"2030","agouti",0.112,"SF","small"
"2031","agouti",0.133333333333333,"SF","small"
"2032","agouti",0.52,"SF","small"
"2033","coati",0.4,"SF","small"
"2034","peccary",0.599999999999999,"LS","large"
"2035","agouti",0.0385714285714285,"SF","small"
"2036","mouse",0.0266666666666666,"SF","small"
"2037","paca",0.12,"LS","large"
"2038","peccary",0.142,"LS","large"
"2039","coati",0.1,"SF","small"
"2040","agouti",0.145714285714286,"SF","small"
"2041","brocket",0.27,"LF","large"
"2042","agouti",0.2,"SF","small"
"2043","brocket",0.202631578947369,"LF","large"
"2044","rat",0.036923076923077,"SF","small"
"2045","agouti",0.0966666666666666,"SF","small"
"2046","paca",0.115,"LS","large"
"2047","agouti",0.32,"SF","small"
"2048","agouti",0.36,"SF","small"
"2049","rat",0.0599999999999999,"SF","small"
"2050","squirrel",0.146,"SF","small"
"2051","agouti",0.151428571428571,"SF","small"
"2052","peccary",0.201666666666667,"LS","large"
"2053","agouti",0.185714285714286,"SF","small"
"2054","agouti",0.26,"SF","small"
"2055","agouti",0.069375,"SF","small"
"2056","peccary",0.264,"LS","large"
"2057","agouti",0.2,"SF","small"
"2058","rat",0.0900000000000001,"SF","small"
"2059","agouti",0.116,"SF","small"
"2060","agouti",0.1,"SF","small"
"2061","agouti",0.121666666666667,"SF","small"
"2062","armadillo",0.146,"SF","small"
"2063","rat",0.2109375,"SF","small"
"2064","agouti",0.19,"SF","small"
"2065","peccary",0.221428571428571,"LS","large"
"2066","ocelot",0.559999999999999,"LF","large"
"2067","rat",0.0599999999999999,"SF","small"
"2068","agouti",0.0699999999999999,"SF","small"
"2069","rat",0.0975000000000001,"SF","small"
"2070","agouti",0.0246153846153846,"SF","small"
"2071","agouti",0.128,"SF","small"
"2072","peccary",0.16,"LS","large"
"2073","mouse",0.22,"SF","small"
"2074","brocket",0.184,"LF","large"
"2075","agouti",0.2,"SF","small"
"2076","rat",0.126923076923077,"SF","small"
"2077","ocelot",0.815625000000001,"LF","large"
"2078","agouti",0.0614285714285714,"SF","small"
"2079","rat",0.0833333333333333,"SF","small"
"2080","rat",0.14,"SF","small"
"2081","agouti",0.388125,"SF","small"
"2082","paca",0.146923076923077,"LS","large"
"2083","agouti",0.32,"SF","small"
"2084","paca",0.167142857142857,"LS","large"
"2085","agouti",0.428571428571428,"SF","small"
"2086","rat",0.0599999999999999,"SF","small"
"2087","rat",0.0959999999999999,"SF","small"
"2088","agouti",0.134,"SF","small"
"2089","rat",0.188,"SF","small"
"2090","tamandua",0.192,"LS","large"
"2091","agouti",0.211428571428571,"SF","small"
"2092","ocelot",0.476,"LF","large"
"2093","mouse",0.0799999999999999,"SF","small"
"2094","peccary",0.0628571428571428,"LS","large"
"2095","mouse",0.0899999999999999,"SF","small"
"2096","ocelot",0.0811111111111111,"LF","large"
"2097","agouti",0.246,"SF","small"
"2098","agouti",0.2,"SF","small"
"2099","agouti",0.237142857142857,"SF","small"
"2100","agouti",0.455,"SF","small"
"2101","agouti",0.375,"SF","small"
"2102","agouti",0.05,"SF","small"
"2103","mouse",0.11,"SF","small"
"2104","squirrel",0.116,"SF","small"
"2105","agouti",0.0561538461538463,"SF","small"
"2106","opossum",0.18,"LF","large"
"2107","paca",0.28,"LS","large"
"2108","agouti",0.0720000000000001,"SF","small"
"2109","agouti",0.36,"SF","small"
"2110","ocelot",0.4375,"LF","large"
"2111","paca",0.18,"LS","large"
"2112","agouti",0.11,"SF","small"
"2113","ocelot",0.470588235294117,"LF","large"
"2114","agouti",0.025,"SF","small"
"2115","agouti",0.0850000000000001,"SF","small"
"2116","agouti",0.0211111111111111,"SF","small"
"2117","agouti",0.0330769230769232,"SF","small"
"2118","rat",0.1075,"SF","small"
"2119","agouti",0.0272222222222222,"SF","small"
"2120","agouti",0.0625,"SF","small"
"2121","ocelot",0.0481818181818183,"LF","large"
"2122","agouti",0.0949999999999999,"SF","small"
"2123","rat",0.12,"SF","small"
"2124","agouti",0.122,"SF","small"
"2125","mouse",0.155,"SF","small"
"2126","opossum",0.128,"LF","large"
"2127","rat",0.14,"SF","small"
"2128","opossum",0.175,"LF","large"
"2129","agouti",0.144,"SF","small"
"2130","agouti",0.166,"SF","small"
"2131","paca",0.22,"LS","large"
"2132","rat",0.18,"SF","small"
"2133","agouti",0.0692307692307695,"SF","small"
"2134","tamandua",0.0568749999999999,"LS","large"
"2135","agouti",0.0723076923076925,"SF","small"
"2136","agouti",0.204,"SF","small"
"2137","agouti",0.2625,"SF","small"
"2138","agouti",0.0629411764705882,"SF","small"
"2139","agouti",0.0792857142857141,"SF","small"
"2140","agouti",0.24,"SF","small"
"2141","coati",0.242857142857143,"SF","small"
"2142","paca",0.489375000000001,"LS","large"
"2143","agouti",0.2625,"SF","small"
"2144","brocket",0.432,"LF","large"
"2145","brocket",0.44,"LF","large"
"2146","tamandua",0.46,"LS","large"
"2147","agouti",0.357142857142857,"SF","small"
"2148","mouse",0.019375,"SF","small"
"2149","mouse",0.1375,"SF","small"
"2150","agouti",0.14,"SF","small"
"2151","agouti",0.0941666666666669,"SF","small"
"2152","agouti",1.0153125,"SF","small"
"2153","agouti",0.0859999999999999,"SF","small"
"2154","agouti",0.135,"SF","small"
"2155","agouti",0.1225,"SF","small"
"2156","armadillo",0.13,"SF","small"
"2157","agouti",0.0658823529411764,"SF","small"
"2158","agouti",0.0583333333333333,"SF","small"
"2159","agouti",0.152,"SF","small"
"2160","paca",0.275,"LS","large"
"2161","peccary",0.24,"LS","large"
"2162","agouti",0.254,"SF","small"
"2163","ocelot",0.318,"LF","large"
"2164","agouti",0.284464285714286,"SF","small"
"2165","peccary",0.428571428571428,"LS","large"
"2166","rat",0.679999999999999,"SF","small"
"2167","rat",0.0599999999999999,"SF","small"
"2168","rat",0.0879999999999999,"SF","small"
"2169","rat",0.0790000000000001,"SF","small"
"2170","tamandua",0.040909090909091,"LS","large"
"2171","coati",0.283333333333333,"SF","small"
"2172","ocelot",0.666666666666666,"LF","large"
"2173","agouti",0.075,"SF","small"
"2174","mouse",0.16,"SF","small"
"2175","opossum",0.17,"LF","large"
"2176","agouti",0.166,"SF","small"
"2177","agouti",0.224,"SF","small"
"2178","peccary",0.24,"LS","large"
"2179","agouti",0.05,"SF","small"
"2180","mouse",0.0639999999999999,"SF","small"
"2181","rat",0.125,"SF","small"
"2182","armadillo",0.447187500000001,"SF","small"
"2183","paca",0.520000000000001,"LS","large"
"2184","rat",0.0166666666666667,"SF","small"
"2185","agouti",0.05,"SF","small"
"2186","agouti",0.0661538461538464,"SF","small"
"2187","tamandua",0.128571428571429,"LS","large"
"2188","agouti",0.142857142857143,"SF","small"
"2189","armadillo",0.163076923076924,"SF","small"
"2190","ocelot",0.454,"LF","large"
"2191","agouti",0.184,"SF","small"
"2192","peccary",0.105333333333333,"LS","large"
"2193","agouti",0.37125,"SF","small"
"2194","brocket",0.1125,"LF","large"
"2195","rat",0.142,"SF","small"
"2196","agouti",0.1125,"SF","small"
"2197","ocelot",0.253125,"LF","large"
"2198","agouti",0.188,"SF","small"
"2199","agouti",0.2,"SF","small"
"2200","agouti",0.2,"SF","small"
"2201","agouti",0.0566666666666666,"SF","small"
"2202","rat",0.0799999999999999,"SF","small"
"2203","rat",0.1546875,"SF","small"
"2204","agouti",0.225,"SF","small"
"2205","agouti",0.0668181818181819,"SF","small"
"2206","agouti",0.05,"SF","small"
"2207","agouti",0.112,"SF","small"
"2208","opossum",0.114,"LF","large"
"2209","agouti",0.187142857142857,"SF","small"
"2210","squirrel",0.28,"SF","small"
"2211","agouti",0.2875,"SF","small"
"2212","agouti",0.0376470588235294,"SF","small"
"2213","agouti",0.16,"SF","small"
"2214","agouti",0.24,"SF","small"
"2215","agouti",0.04,"SF","small"
"2216","ocelot",0.14175,"LF","large"
"2217","rat",0.174,"SF","small"
"2218","agouti",0.1375,"SF","small"
"2219","coati",0.215,"SF","small"
"2220","ocelot",0.55,"LF","large"
"2221","agouti",0.025,"SF","small"
"2222","mouse",0.1075,"SF","small"
"2223","mouse",0.16,"SF","small"
"2224","mouse",0.16,"SF","small"
"2225","agouti",0.245,"SF","small"
"2226","agouti",0.225,"SF","small"
"2227","paca",0.161428571428571,"LS","large"
"2228","brocket",0.15125,"LF","large"
"2229","agouti",0.10375,"SF","small"
"2230","agouti",0.246666666666667,"SF","small"
"2231","agouti",0.0770000000000001,"SF","small"
"2232","agouti",0.108333333333333,"SF","small"
"2233","agouti",0.194285714285714,"SF","small"
"2234","mouse",0.1625,"SF","small"
"2235","coati",0.113157894736842,"SF","small"
"2236","agouti",0.0181818181818182,"SF","small"
"2237","peccary",0.11,"LS","large"
"2238","agouti",0.15,"SF","small"
"2239","agouti",0.188,"SF","small"
"2240","agouti",0.0866666666666666,"SF","small"
"2241","rat",0.128,"SF","small"
"2242","agouti",0.45,"SF","small"
"2243","agouti",0.2225,"SF","small"
"2244","agouti",0.619999999999999,"SF","small"
"2245","opossum",0.0199999999999999,"LF","large"
"2246","agouti",0.15,"SF","small"
"2247","agouti",0.10875,"SF","small"
"2248","agouti",0.082857142857143,"SF","small"
"2249","agouti",0.0879999999999999,"SF","small"
"2250","armadillo",0.592500000000001,"SF","small"
"2251","ocelot",0.619999999999999,"LF","large"
"2252","ocelot",0.831999999999999,"LF","large"
"2253","opossum",0.205,"LF","large"
"2254","rat",0.29,"SF","small"
"2255","peccary",0.1215,"LS","large"
"2256","squirrel",0.0592857142857141,"SF","small"
"2257","ocelot",0.235,"LF","large"
"2258","agouti",0.649999999999999,"SF","small"
"2259","agouti",0.0276190476190477,"SF","small"
"2260","agouti",0.118333333333333,"SF","small"
"2261","rat",0.152,"SF","small"
"2262","paca",0.18,"LS","large"
"2263","agouti",0.3125,"SF","small"
"2264","agouti",0.228333333333333,"SF","small"
"2265","agouti",0.16,"SF","small"
"2266","agouti",0.0790909090909092,"SF","small"
"2267","peccary",0.244999999999999,"LS","large"
"2268","agouti",0.123333333333333,"SF","small"
"2269","coati",0.035,"SF","small"
"2270","ocelot",0.408333333333333,"LF","large"
"2271","agouti",0.0766666666666666,"SF","small"
"2272","mouse",0.060909090909091,"SF","small"
"2273","agouti",0.0949999999999997,"SF","small"
"2274","agouti",0.12,"SF","small"
"2275","agouti",0.0283333333333333,"SF","small"
"2276","agouti",0.052142857142857,"SF","small"
"2277","coati",0.136315789473684,"SF","small"
"2278","agouti",0.206666666666667,"SF","small"
"2279","ocelot",0.46,"LF","large"
"2280","rat",0.0900000000000001,"SF","small"
"2281","coati",0.0675,"SF","small"
"2282","agouti",0.16875,"SF","small"
"2283","paca",0.27,"LS","large"
"2284","tamandua",0.306,"LS","large"
"2285","agouti",0.218571428571428,"SF","small"
"2286","peccary",0.36,"LS","large"
"2287","peccary",0.385714285714286,"LS","large"
"2288","ocelot",0.552857142857143,"LF","large"
"2289","ocelot",1.17,"LF","large"
"2290","peccary",0.590399999999999,"LS","large"
"2291","agouti",0.0475714285714284,"SF","small"
"2292","peccary",0.10125,"LS","large"
"2293","brocket",0.5022,"LF","large"
"2294","agouti",0.07875,"SF","small"
"2295","brocket",0.2304,"LF","large"
"2296","paca",0.279,"LS","large"
"2297","agouti",0.16125,"SF","small"
"2298","paca",0.0899999999999999,"LS","large"
"2299","agouti",0.2808,"SF","small"
"2300","agouti",0.126,"SF","small"
"2301","agouti",0.0967500000000001,"SF","small"
"2302","agouti",0.0967500000000001,"SF","small"
"2303","peccary",0.2034,"LS","large"
"2304","agouti",0.1005,"SF","small"
"2305","ocelot",0.1836,"LF","large"
"2306","agouti",0.154285714285714,"SF","small"
"2307","peccary",0.0510000000000001,"LS","large"
"2308","peccary",0.378,"LS","large"
"2309","agouti",0.0822857142857143,"SF","small"
"2310","agouti",0.288,"SF","small"
"2311","agouti",0.1515,"SF","small"
"2312","brocket",0.225,"LF","large"
"2313","paca",0.162692307692308,"LS","large"
"2314","agouti",0.315,"SF","small"
"2315","paca",0.114545454545454,"LS","large"
"2316","peccary",0.3825,"LS","large"
"2317","peccary",0.414,"LS","large"
"2318","agouti",0.420779220779221,"SF","small"
"2319","ocelot",0.388636363636364,"LF","large"
"2320","peccary",0.527142857142857,"LS","large"
"2321","tamandua",0.460227272727273,"LS","large"
"2322","peccary",0.470454545454545,"LS","large"
"2323","paca",0.137454545454545,"LS","large"
"2324","paca",0.0818181818181817,"LS","large"
"2325","squirrel",0.082987012987013,"SF","small"
"2326","ocelot",0.1815,"LF","large"
"2327","peccary",0.2826,"LS","large"
"2328","agouti",0.10125,"SF","small"
"2329","agouti",0.233766233766234,"SF","small"
"2330","agouti",0.409090909090909,"SF","small"
"2331","agouti",0.596103896103896,"SF","small"
"2332","coati",0.25159090909091,"SF","small"
"2333","peccary",0.0572727272727272,"LS","large"
"2334","rat",0.124363636363636,"SF","small"
"2335","agouti",0.106363636363636,"SF","small"
"2336","peccary",0.0677922077922076,"LS","large"
"2337","agouti",0.392727272727272,"SF","small"
"2338","rat",0.279818181818182,"SF","small"
"2339","squirrel",0.0315584415584415,"SF","small"
"2340","peccary",0.06,"LS","large"
"2341","paca",0.0954545454545454,"LS","large"
"2342","armadillo",0.261818181818182,"SF","small"
"2343","ocelot",0.3,"LF","large"
"2344","paca",0.278181818181818,"LS","large"
"2345","paca",0.327272727272727,"LS","large"
"2346","brocket",0.343636363636363,"LF","large"
"2347","brocket",0.36,"LF","large"
"2348","peccary",0.392727272727272,"LS","large"
"2349","brocket",0.392727272727272,"LF","large"
"2350","brocket",0.375,"LF","large"
"2351","coati",0.338961038961039,"SF","small"
"2352","coati",0.465,"SF","small"
"2353","brocket",0.407142857142857,"LF","large"
"2354","peccary",0.125,"LS","large"
"2355","squirrel",0.140357142857143,"SF","small"
"2356","agouti",0.324,"SF","small"
"2357","agouti",0.151363636363637,"SF","small"
"2358","paca",0.1815,"LS","large"
"2359","paca",0.1065,"LS","large"
"2360","squirrel",0.188181818181818,"SF","small"
"2361","agouti",0.286363636363637,"SF","small"
"2362","agouti",0.12,"SF","small"
"2363","paca",0.1425,"LS","large"
"2364","agouti",0.0556363636363636,"SF","small"
"2365","agouti",0.111038961038961,"SF","small"
"2366","armadillo",0.12625,"SF","small"
"2367","agouti",0.261818181818182,"SF","small"
"2368","coati",0.15875,"SF","small"
"2369","ocelot",0.773181818181819,"LF","large"
"2370","coati",0.1695,"SF","small"
"2371","peccary",0.083076923076923,"LS","large"
"2372","rat",0.16875,"SF","small"
"2373","agouti",0.125,"SF","small"
"2374","agouti",0.0951923076923077,"SF","small"
"2375","squirrel",0.18,"SF","small"
"2376","agouti",0.138461538461538,"SF","small"
"2377","agouti",0.181730769230769,"SF","small"
"2378","agouti",0.304615384615384,"SF","small"
"2379","brocket",0.332307692307692,"LF","large"
"2380","agouti",0.57,"SF","small"
"2381","brocket",0.675000000000001,"LF","large"
"2382","ocelot",0.1825,"LF","large"
"2383","rat",0.0996923076923076,"SF","small"
"2384","squirrel",0.0276923076923077,"SF","small"
"2385","paca",0.3195,"LS","large"
"2386","paca",0.3375,"LS","large"
"2387","peccary",0.387692307692307,"LS","large"
"2388","ocelot",0.306818181818182,"LF","large"
"2389","agouti",0.0253846153846154,"SF","small"
"2390","rat",0.0883636363636363,"SF","small"
"2391","agouti",0.0989010989010989,"SF","small"
"2392","peccary",0.195230769230769,"LS","large"
"2393","rat",0.10125,"SF","small"
"2394","paca",0.39,"LS","large"
"2395","agouti",0.0993750000000001,"SF","small"
"2396","peccary",0.0509340659340658,"LS","large"
"2397","agouti",0.202909090909091,"SF","small"
"2398","peccary",0.177692307692308,"LS","large"
"2399","agouti",0.0468639053254439,"SF","small"
"2400","agouti",0.110769230769231,"SF","small"
"2401","agouti",0.0700961538461538,"SF","small"
"2402","rat",0.0352447552447553,"SF","small"
"2403","agouti",0.224307692307692,"SF","small"
"2404","peccary",0.193846153846154,"LS","large"
"2405","agouti",0.158241758241758,"SF","small"
"2406","paca",0.205714285714286,"LS","large"
"2407","brocket",0.156122448979592,"LF","large"
"2408","paca",0.311538461538462,"LS","large"
"2409","brocket",0.202040816326531,"LF","large"
"2410","peccary",0.295714285714285,"LS","large"
"2411","paca",0.36,"LS","large"
"2412","agouti",0.385714285714285,"SF","small"
"2413","brocket",0.398571428571428,"LF","large"
"2414","agouti",0.346153846153846,"SF","small"
"2415","peccary",0.668571428571428,"LS","large"
"2416","paca",0.0514285714285714,"LS","large"
"2417","agouti",0.0477551020408163,"SF","small"
"2418","paca",0.105535714285715,"LS","large"
"2419","agouti",0.083076923076923,"SF","small"
"2420","peccary",0.289285714285715,"LS","large"
"2421","armadillo",0.0887142857142856,"SF","small"
"2422","agouti",0.0850549450549453,"SF","small"
"2423","agouti",0.225,"SF","small"
"2424","mouse",0.225,"SF","small"
"2425","brocket",0.143653846153846,"LF","large"
"2426","rat",0.172285714285714,"SF","small"
"2427","agouti",0.108,"SF","small"
"2428","agouti",0.0723214285714285,"SF","small"
"2429","agouti",0.0375,"SF","small"
"2430","agouti",0.0771428571428571,"SF","small"
"2431","peccary",0.12,"LS","large"
"2432","paca",0.132,"LS","large"
"2433","agouti",0.18,"SF","small"
"2434","agouti",0.18,"SF","small"
"2435","agouti",0.192,"SF","small"
"2436","peccary",0.231428571428571,"LS","large"
"2437","agouti",0.162857142857143,"SF","small"
"2438","agouti",0.214285714285714,"SF","small"
"2439","brocket",0.27,"LF","large"
"2440","agouti",0.288,"SF","small"
"2441","brocket",0.467307692307693,"LF","large"
"2442","peccary",0.336,"LS","large"
"2443","peccary",0.265714285714286,"LS","large"
"2444","peccary",0.348979591836735,"LS","large"
"2445","peccary",0.36,"LS","large"
"2446","brocket",0.477551020408163,"LF","large"
"2447","brocket",0.36,"LF","large"
"2448","peccary",0.0615306122448979,"LS","large"
"2449","agouti",0.144,"SF","small"
"2450","paca",0.0938571428571428,"LS","large"
"2451","agouti",0.0187826086956521,"SF","small"
"2452","rat",0.267857142857143,"SF","small"
"2453","agouti",0.157040816326531,"SF","small"
"2454","agouti",0.07125,"SF","small"
"2455","agouti",0.036734693877551,"SF","small"
"2456","agouti",0.0995999999999999,"SF","small"
"2457","peccary",0.128571428571429,"LS","large"
"2458","agouti",0.0707999999999999,"SF","small"
"2459","agouti",0.0482727272727274,"SF","small"
"2460","peccary",0.117857142857143,"LS","large"
"2461","agouti",0.163714285714286,"SF","small"
"2462","brocket",0.27,"LF","large"
"2463","agouti",0.076,"SF","small"
"2464","agouti",0.0883928571428571,"SF","small"
"2465","rat",0.114,"SF","small"
"2466","paca",0.466071428571429,"LS","large"
"2467","squirrel",0.0623999999999999,"SF","small"
"2468","agouti",0.0685714285714286,"SF","small"
"2469","brocket",0.445500000000001,"LF","large"
"2470","paca",0.419464285714286,"LS","large"
"2471","paca",0.1125,"LS","large"
"2472","agouti",0.1546875,"SF","small"
"2473","paca",0.144,"LS","large"
"2474","agouti",0.10546875,"SF","small"
"2475","peccary",0.1125,"LS","large"
"2476","paca",0.228,"LS","large"
"2477","paca",0.20625,"LS","large"
"2478","coati",0.18984375,"SF","small"
"2479","brocket",0.253125,"LF","large"
"2480","peccary",0.3825,"LS","large"
"2481","peccary",0.551999999999999,"LS","large"
"2482","tamandua",0.343125,"LS","large"
"2483","ocelot",0.309375,"LF","large"
"2484","paca",0.048,"LS","large"
"2485","agouti",0.1265625,"SF","small"
"2486","agouti",0.1546875,"SF","small"
"2487","paca",0.0752884615384618,"LS","large"
"2488","coati",0.1668,"SF","small"
"2489","agouti",0.0492,"SF","small"
"2490","paca",0.230625,"LS","large"
"2491","peccary",0.0506249999999999,"LS","large"
"2492","brocket",0.478125,"LF","large"
"2493","peccary",0.225,"LS","large"
"2494","agouti",0.0883928571428571,"SF","small"
"2495","brocket",0.225,"LF","large"
"2496","agouti",0.3375,"SF","small"
"2497","rat",0.0575999999999999,"SF","small"
"2498","agouti",0.15,"SF","small"
"2499","agouti",0.063,"SF","small"
"2500","ocelot",0.258,"LF","large"
"2501","peccary",0.0847058823529411,"LS","large"
"2502","agouti",0.0529411764705882,"SF","small"
"2503","agouti",0.0860294117647059,"SF","small"
"2504","ocelot",0.18,"LF","large"
"2505","paca",0.19125,"LS","large"
"2506","agouti",0.2025,"SF","small"
"2507","agouti",0.143697478991597,"SF","small"
"2508","coati",0.145588235294118,"SF","small"
"2509","peccary",0.2625,"LS","large"
"2510","peccary",0.317647058823529,"LS","large"
"2511","paca",0.34875,"LS","large"
"2512","peccary",0.37125,"LS","large"
"2513","agouti",0.058235294117647,"SF","small"
"2514","brocket",0.185294117647059,"LF","large"
"2515","agouti",0.0972794117647059,"SF","small"
"2516","agouti",0.0352941176470588,"SF","small"
"2517","agouti",0.331411764705882,"SF","small"
"2518","peccary",0.232941176470588,"LS","large"
"2519","agouti",0.0622058823529411,"SF","small"
"2520","paca",0.18,"LS","large"
"2521","agouti",0.271875,"SF","small"
"2522","agouti",0.185294117647059,"SF","small"
"2523","brocket",0.17,"LF","large"
"2524","brocket",0.18,"LF","large"
"2525","peccary",0.2,"LS","large"
"2526","coati",0.1625,"SF","small"
"2527","coati",0.2,"SF","small"
"2528","agouti",0.314285714285714,"SF","small"
"2529","agouti",0.0533333333333333,"SF","small"
"2530","paca",0.149294117647059,"LS","large"
"2531","agouti",0.227,"SF","small"
"2532","squirrel",0.0564705882352941,"SF","small"
"2533","paca",0.1,"LS","large"
"2534","squirrel",0.0645882352941176,"SF","small"
"2535","agouti",0.0885714285714286,"SF","small"
"2536","coati",0.0599999999999999,"SF","small"
"2537","paca",0.0473684210526316,"LS","large"
"2538","agouti",0.0568421052631578,"SF","small"
"2539","agouti",0.0631578947368421,"SF","small"
"2540","paca",0.0757894736842105,"LS","large"
"2541","paca",0.0947368421052633,"LS","large"
"2542","peccary",0.0852631578947368,"LS","large"
"2543","brocket",0.0609022556390977,"LF","large"
"2544","agouti",0.0999999999999999,"SF","small"
"2545","paca",0.0947368421052631,"LS","large"
"2546","agouti",0.0947368421052631,"SF","small"
"2547","opossum",0.123157894736842,"LF","large"
"2548","agouti",0.13,"SF","small"
"2549","agouti",0.0947368421052631,"SF","small"
"2550","peccary",0.151578947368421,"LS","large"
"2551","paca",0.151578947368421,"LS","large"
"2552","agouti",0.0947368421052632,"SF","small"
"2553","paca",0.151578947368421,"LS","large"
"2554","peccary",0.151578947368421,"LS","large"
"2555","peccary",0.161052631578947,"LS","large"
"2556","peccary",0.17,"LS","large"
"2557","agouti",0.170526315789474,"SF","small"
"2558","coati",0.106578947368421,"SF","small"
"2559","brocket",0.170526315789474,"LF","large"
"2560","peccary",0.18,"LS","large"
"2561","peccary",0.1125,"LS","large"
"2562","coati",0.135338345864662,"SF","small"
"2563","agouti",0.135338345864662,"SF","small"
"2564","brocket",0.2,"LF","large"
"2565","agouti",0.130263157894737,"SF","small"
"2566","agouti",0.148872180451128,"SF","small"
"2567","agouti",0.208421052631579,"SF","small"
"2568","brocket",0.173684210526316,"LF","large"
"2569","paca",0.208421052631579,"LS","large"
"2570","ocelot",0.181578947368421,"LF","large"
"2571","peccary",0.227368421052631,"LS","large"
"2572","brocket",0.236842105263158,"LF","large"
"2573","brocket",0.148026315789474,"LF","large"
"2574","brocket",0.148026315789474,"LF","large"
"2575","brocket",0.153947368421053,"LF","large"
"2576","peccary",0.265263157894737,"LS","large"
"2577","coati",0.165789473684211,"SF","small"
"2578","agouti",0.189473684210526,"SF","small"
"2579","brocket",0.165789473684211,"LF","large"
"2580","peccary",0.274736842105263,"LS","large"
"2581","brocket",0.241666666666667,"LF","large"
"2582","coati",0.196240601503759,"SF","small"
"2583","peccary",0.284210526315789,"LS","large"
"2584","brocket",0.3,"LF","large"
"2585","agouti",0.293684210526316,"SF","small"
"2586","peccary",0.209774436090226,"LS","large"
"2587","coati",0.209774436090226,"SF","small"
"2588","peccary",0.303157894736842,"LS","large"
"2589","peccary",0.312631578947368,"LS","large"
"2590","agouti",0.260526315789474,"SF","small"
"2591","peccary",0.312631578947368,"LS","large"
