"","species","distance","intervals","avgduration","speed"
"2020","agouti",1.7,29,0.666666666666667,0.0879310344827586
"2021","brocket",1.7,29,0.555555555555556,0.10551724137931
"2022","agouti",1.7,29,0.777777777777778,0.0753694581280788
"2023","squirrel",2.2,29,0.555555555555556,0.136551724137931
"2024","peccary",2.2,29,0.555555555555556,0.136551724137931
"2025","brocket",2.4,29,0.555555555555556,0.148965517241379
"2026","peccary",2.5,29,0.555555555555556,0.155172413793103
"2027","peccary",2.7,28,0.666666666666667,0.144642857142857
"2028","brocket",2.7,29,0.888888888888889,0.104741379310345
"2029","peccary",2.9,29,0.555555555555556,0.18
"2030","agouti",3,29,0.777777777777778,0.133004926108374
"2031","brocket",3.1,29,0.555555555555556,0.192413793103448
"2032","peccary",3.3,29,0.555555555555556,0.204827586206896
"2033","peccary",3.5,29,0.555555555555556,0.217241379310345
"2034","peccary",3.5,29,0.777777777777778,0.155172413793103
"2035","brocket",3.6,29,0.555555555555556,0.223448275862069
"2036","peccary",4,29,0.888888888888889,0.155172413793103
"2037","peccary",4.6,29,0.555555555555556,0.28551724137931
"2038","peccary",4.7,29,0.555555555555556,0.291724137931034
"2039","peccary",5.5,29,0.555555555555556,0.341379310344827
"2040","peccary",5.7,29,0.666666666666667,0.294827586206896
"2041","brocket",6,29,0.555555555555556,0.372413793103448
"2042","peccary",7.7,29,0.666666666666667,0.398275862068965
"2043","armadillo",3.06,29,0.555555555555556,0.189931034482758
"2044","peccary",2.2,29,0.555555555555556,0.136551724137931
"2045","agouti",1.6,29,0.666666666666667,0.0827586206896551
"2046","agouti",4.7,29,0.555555555555556,0.291724137931034
"2047","agouti",2.8,29,0.555555555555556,0.173793103448276
"2048","brocket",4.1,29,0.555555555555556,0.254482758620689
"2049","agouti",0.5,29,0.777777777777778,0.0221674876847291
"2050","agouti",0.87,28,0.555555555555556,0.0559285714285714
"2051","peccary",1.8,29,0.666666666666667,0.093103448275862
"2052","ocelot",3.08,29,0.444444444444444,0.23896551724138
"2053","agouti",0.58,29,0.777777777777778,0.0257142857142857
"2054","armadillo",1.2,29,0.444444444444444,0.0931034482758622
"2055","brocket",3.4,29,0.444444444444444,0.263793103448276
"2056","brocket",2.6,28,0.555555555555556,0.167142857142857
"2057","peccary",2.35,29,0.555555555555556,0.145862068965517
"2058","armadillo",3.2,29,0.444444444444444,0.248275862068966
"2059","squirrel",2.86,29,0.555555555555556,0.17751724137931
"2060","brocket",0.75,29,0.555555555555556,0.046551724137931
"2061","brocket",4.5,29,0.444444444444444,0.349137931034483
"2062","peccary",1.1,31,0.555555555555556,0.0638709677419354
"2063","agouti",0.74,31,0.777777777777778,0.0306912442396313
"2064","peccary",1.7,31,0.444444444444444,0.123387096774194
"2065","agouti",1.11,31,0.444444444444444,0.0805645161290324
"2066","agouti",1.15,31,0.555555555555556,0.066774193548387
"2067","paca",1.27,32,0.555555555555556,0.0714374999999999
"2068","paca",3.4,32,0.444444444444444,0.2390625
"2069","peccary",1.1,34,0.555555555555556,0.058235294117647
"2070","peccary",2.2,33,0.777777777777778,0.0857142857142857
"2071","agouti",2.8,34,0.777777777777778,0.105882352941176
"2072","agouti",3.1,32,0.555555555555556,0.174375
"2073","brocket",4,33,0.444444444444444,0.272727272727273
"2074","agouti",1.17,34,0.555555555555556,0.0619411764705882
"2075","agouti",2.31,34,0.666666666666667,0.101911764705882
"2076","brocket",2.1,34,0.555555555555556,0.111176470588235
"2077","agouti",3.7,35,0.888888888888889,0.118928571428571
"2078","peccary",5.1,35,0.555555555555556,0.262285714285714
"2079","brocket",4.7,36,0.888888888888889,0.146875
"2080","brocket",2.1,36,0.555555555555556,0.105
"2081","peccary",2.3,35,0.555555555555556,0.118285714285714
"2082","ocelot",3.3,38,0.666666666666667,0.130263157894737
"2083","brocket",10.2,38,0.666666666666667,0.402631578947368
"2084","paca",1.2,39,0.555555555555556,0.0553846153846153
"2085","peccary",1.4,39,0.555555555555556,0.0646153846153846
"2086","brocket",1.5,39,0.444444444444444,0.0865384615384616
"2087","peccary",1.5,39,0.555555555555556,0.0692307692307692
"2088","peccary",1.6,39,0.555555555555556,0.0738461538461538
"2089","brocket",1.6,39,0.555555555555556,0.0738461538461538
"2090","agouti",1.8,39,0.666666666666667,0.0692307692307692
"2091","agouti",1.8,39,0.777777777777778,0.0593406593406593
"2092","peccary",2.4,39,0.555555555555556,0.110769230769231
"2093","peccary",2.4,39,0.777777777777778,0.0791208791208791
"2094","brocket",3,39,0.888888888888889,0.0865384615384615
"2095","brocket",3,38,0.555555555555556,0.142105263157895
"2096","paca",3.1,39,0.555555555555556,0.143076923076923
"2097","agouti",3.5,39,0.777777777777778,0.115384615384615
"2098","peccary",4.6,39,0.555555555555556,0.212307692307692
"2099","agouti",4.8,39,0.555555555555556,0.221538461538461
"2100","brocket",7.1,39,0.444444444444444,0.409615384615385
"2101","rat",2.55,39,0.555555555555556,0.117692307692308
"2102","agouti",0.64,39,0.555555555555556,0.0295384615384615
"2103","paca",0.9,39,0.555555555555556,0.0415384615384615
"2104","brocket",1.38,39,0.555555555555556,0.0636923076923076
"2105","brocket",3,41,0.555555555555556,0.131707317073171
"2106","peccary",5.5,43,0.555555555555556,0.230232558139535
"2107","peccary",2.06,43,0.444444444444444,0.107790697674419
"2108","brocket",1.8,44,0.777777777777778,0.0525974025974026
"2109","peccary",5.8,44,0.555555555555556,0.237272727272727
"2110","peccary",3.69,45,0.555555555555556,0.1476
"2111","agouti",3.2,45,0.555555555555556,0.128
"2112","brocket",7.1,48,0.444444444444444,0.3328125
"2113","brocket",2,49,0.555555555555556,0.073469387755102
"2114","agouti",2.4,49,0.555555555555556,0.0881632653061224
"2115","peccary",3.5,49,0.777777777777778,0.0918367346938775
"2116","peccary",3.7,49,0.555555555555556,0.135918367346939
"2117","peccary",3.58,49,0.666666666666667,0.109591836734694
"2118","brocket",4.6,50,0.555555555555556,0.1656
"2119","paca",3.2,52,0.555555555555556,0.110769230769231
"2120","brocket",1.8,54,0.555555555555556,0.0599999999999999
"2121","brocket",3.3,55,0.555555555555556,0.108
"2122","brocket",4,54,0.666666666666667,0.111111111111111
"2123","peccary",2.9,56,0.444444444444444,0.116517857142857
"2124","brocket",4.9,55,0.555555555555556,0.160363636363636
"2125","peccary",0.4,59,0.555555555555556,0.0122033898305085
"2126","brocket",4,59,0.555555555555556,0.122033898305085
"2127","agouti",5.5,59,0.777777777777778,0.119854721549637
"2128","brocket",5.6,59,0.555555555555556,0.170847457627118
"2129","coati",3.91,59,0.555555555555556,0.11928813559322
"2130","agouti",2.6,60,0.888888888888889,0.04875
"2131","ocelot",5.5,61,0.555555555555556,0.162295081967213
"2132","coati",2.2,62,0.777777777777778,0.0456221198156682
"2133","brocket",6.7,62,0.555555555555556,0.194516129032258
"2134","coati",1.5,65,0.777777777777778,0.0296703296703297
"2135","brocket",1.8,69,0.777777777777778,0.0335403726708074
"2136","peccary",2.7,69,0.555555555555556,0.0704347826086956
"2137","agouti",2.09,68,0.555555555555556,0.0553235294117647
"2138","brocket",3,80,0.555555555555556,0.0674999999999999
"2139","brocket",2.4,82,0.555555555555556,0.0526829268292682
"2140","brocket",2.8,89,0.555555555555556,0.056629213483146
"2141","brocket",3.8,89,0.444444444444444,0.0960674157303372
"2142","agouti",4.7,89,0.777777777777778,0.0678972712680578
"2143","coati",2.4,114,0.888888888888889,0.0236842105263158
"2144","brocket",2.6,119,0.555555555555556,0.0393277310924369
"2145","brocket",3.05,152,0.444444444444444,0.0451480263157895
"2146","brocket",2,190,0.555555555555556,0.0189473684210526
"2147","paca",0.4,5,0.666666666666667,0.12
"2148","agouti",0.5,9,0.555555555555556,0.0999999999999999
"2149","agouti",0.8,9,0.555555555555556,0.16
"2150","agouti",0.9,9,0.777777777777778,0.128571428571429
"2151","agouti",1.1,6,0.555555555555556,0.33
"2152","agouti",1.2,9,0.888888888888889,0.15
"2153","agouti",1.3,29,0.555555555555556,0.0806896551724137
"2154","coati",1.7,3,0.888888888888889,0.6375
"2155","coati",2,7,0.888888888888889,0.321428571428571
"2156","squirrel",2.6,16,0.777777777777778,0.208928571428571
"2157","brocket",3.9,19,0.888888888888889,0.230921052631579
"2158","peccary",4.6,17,0.555555555555556,0.487058823529411
