"species" "distance" "intervals" "avgduration"
"1808" "squirrel" 0.61 17 0.555555555555556
"1809" "agouti" 1.24 18 0.777777777777778
"1810" "coati" 0.6 18 0.555555555555556
"1811" "paca" 0.6 19 0.666666666666667
"1812" "agouti" 0.6 19 0.555555555555556
"1813" "agouti" 0.8 19 0.666666666666667
"1814" "paca" 0.8 19 0.555555555555556
"1815" "paca" 0.8 19 0.444444444444444
"1816" "peccary" 0.9 19 0.555555555555556
"1817" "brocket" 0.9 19 0.777777777777778
"1818" "agouti" 1 18 0.555555555555556
"1819" "paca" 1 19 0.555555555555556
"1820" "agouti" 1.2 19 0.666666666666667
"1821" "opossum" 1.3 19 0.555555555555556
"1822" "agouti" 1.3 18 0.555555555555556
"1823" "agouti" 1.4 19 0.777777777777778
"1824" "peccary" 1.6 19 0.555555555555556
"1825" "paca" 1.6 19 0.555555555555556
"1826" "agouti" 1.6 19 0.888888888888889
"1827" "paca" 1.6 19 0.555555555555556
"1828" "peccary" 1.6 19 0.555555555555556
"1829" "peccary" 1.7 19 0.555555555555556
"1830" "peccary" 1.7 18 0.555555555555556
"1831" "agouti" 1.8 19 0.555555555555556
"1832" "coati" 1.8 19 0.888888888888889
"1833" "brocket" 1.8 19 0.555555555555556
"1834" "peccary" 1.9 19 0.555555555555556
"1835" "peccary" 1.9 19 0.888888888888889
"1836" "coati" 2 19 0.777777777777778
"1837" "agouti" 2 19 0.777777777777778
"1838" "brocket" 2 18 0.555555555555556
"1839" "agouti" 2.2 19 0.888888888888889
"1840" "agouti" 2.2 19 0.777777777777778
"1841" "agouti" 2.2 19 0.555555555555556
"1842" "brocket" 2.2 19 0.666666666666667
"1843" "paca" 2.2 19 0.555555555555556
"1844" "ocelot" 2.3 19 0.666666666666667
"1845" "peccary" 2.4 19 0.555555555555556
"1846" "brocket" 2.5 19 0.555555555555556
"1847" "brocket" 2.5 19 0.888888888888889
"1848" "brocket" 2.5 19 0.888888888888889
"1849" "brocket" 2.6 19 0.888888888888889
"1850" "peccary" 2.8 19 0.555555555555556
"1851" "coati" 2.8 19 0.888888888888889
"1852" "agouti" 2.8 19 0.777777777777778
"1853" "brocket" 2.8 19 0.888888888888889
"1854" "peccary" 2.9 19 0.555555555555556
"1855" "brocket" 2.9 18 0.666666666666667
"1856" "coati" 2.9 19 0.777777777777778
"1857" "peccary" 3 19 0.555555555555556
"1858" "brocket" 3 18 0.555555555555556
"1859" "agouti" 3.1 19 0.555555555555556
"1860" "peccary" 3.1 19 0.777777777777778
"1861" "coati" 3.1 19 0.777777777777778
"1862" "peccary" 3.2 19 0.555555555555556
"1863" "peccary" 3.3 19 0.555555555555556
"1864" "agouti" 3.3 19 0.666666666666667
"1865" "peccary" 3.3 19 0.555555555555556
"1866" "paca" 3.3 19 0.555555555555556
"1867" "agouti" 3.7 19 0.555555555555556
"1868" "peccary" 3.7 19 0.666666666666667
"1869" "ocelot" 3.7 19 0.555555555555556
"1870" "agouti" 3.9 19 0.777777777777778
"1871" "agouti" 4.2 19 0.555555555555556
"1872" "agouti" 4.2 19 0.888888888888889
"1873" "brocket" 4.4 19 0.555555555555556
"1874" "brocket" 4.8 18 0.555555555555556
"1875" "agouti" 5 19 0.777777777777778
"1876" "agouti" 8.7 18 0.777777777777778
"1877" "agouti" 1.5 19 0.555555555555556
"1878" "agouti" 2.07 19 0.666666666666667
"1879" "mouse" 0.4 18 0.555555555555556
"1880" "agouti" 0.83 19 0.555555555555556
"1881" "agouti" 1.9 19 0.666666666666667
"1882" "agouti" 1.87 19 0.555555555555556
"1883" "agouti" 2.61 19 0.666666666666667
"1884" "agouti" 1.1 19 0.777777777777778
"1885" "agouti" 3.7 19 0.555555555555556
"1886" "paca" 4.15 19 0.555555555555556
"1887" "paca" 1.6 19 0.444444444444444
"1888" "paca" 3.71 19 0.555555555555556
"1889" "agouti" 1.7 19 0.555555555555556
"1890" "brocket" 1.2 19 0.555555555555556
"1891" "agouti" 2.37 19 0.666666666666667
"1892" "agouti" 2.18 19 0.777777777777778
"1893" "brocket" 2.54 19 0.777777777777778
"1894" "rat" 0.35 19 1
"1895" "agouti" 0.83 19 2.33333333333333
"1896" "agouti" 1.26 19 1.55555555555556
"1897" "agouti" 0.74 19 0.666666666666667
"1898" "tamandua" 2.03 19 0.444444444444444
"1899" "brocket" 3.8 19 0.444444444444444
"1900" "squirrel" 0.42 19 0.555555555555556
"1901" "coati" 0.37 19 0.555555555555556
"1902" "coati" 0.89 19 0.555555555555556
"1903" "ocelot" 1.28 19 0.444444444444444
"1904" "peccary" 4.3 19 0.555555555555556
"1905" "rat" 0.43 19 0.555555555555556
"1906" "agouti" 0.63 19 0.555555555555556
"1907" "brocket" 1.24 19 0.555555555555556
"1908" "paca" 0.85 19 0.555555555555556
"1909" "paca" 1.6 18 0.555555555555556
"1910" "agouti" 3.83 19 0.555555555555556
"1911" "paca" 5 19 0.555555555555556
"1912" "agouti" 1.16 19 0.777777777777778
"1913" "agouti" 1.8 19 0.555555555555556
"1914" "brocket" 0.55 19 0.555555555555556
"1915" "agouti" 0.56 19 0.777777777777778
"1916" "agouti" 3 19 0.555555555555556
"1917" "agouti" 0.56 19 0.777777777777778
"1918" "agouti" 1.46 19 0.444444444444444
"1919" "brocket" 1.5 19 0.555555555555556
"1920" "agouti" 0.63 19 0.888888888888889
"1921" "brocket" 2.23 19 0.444444444444444
"1922" "agouti" 2.25 19 0.444444444444444
"1923" "agouti" 4.19 19 0.555555555555556
"1924" "agouti" 1.43 19 0.444444444444444
"1925" "peccary" 0.4 19 1.33333333333333
"1926" "opossum" 2 19 0.555555555555556
"1927" "agouti" 1.47 19 2.44444444444444
"1928" "peccary" 3.6 19 0.777777777777778
"1929" "rat" 1.19 19 0.444444444444444
"1930" "agouti" 1.8 19 0.888888888888889
"1931" "ocelot" 0.59 19 0.555555555555556
"1932" "agouti" 0.9 19 0.666666666666667
"1933" "agouti" 1.22 19 0.555555555555556
"1934" "agouti" 3.67 19 0.666666666666667
"1935" "armadillo" 3.8 19 0.444444444444444
"1936" "agouti" 1.59 19 2.11111111111111
"1937" "brocket" 2.22 19 0.555555555555556
"1938" "brocket" 8.7 19 0.777777777777778
"1939" "agouti" 1.29 19 0.555555555555556
"1940" "paca" 0.9 18 0.555555555555556
"1941" "agouti" 0.45 19 0.444444444444444
"1942" "agouti" 0.85 19 0.666666666666667
"1943" "brocket" 2.6 19 0.555555555555556
"1944" "brocket" 1.68 19 0.555555555555556
"1945" "peccary" 0.6 20 0.777777777777778
"1946" "brocket" 1.7 20 0.777777777777778
"1947" "agouti" 1.8 20 0.777777777777778
"1948" "agouti" 2.8 20 0.666666666666667
"1949" "coati" 3.3 20 0.777777777777778
"1950" "paca" 1.56 20 0.555555555555556
"1951" "peccary" 3.49 20 0.555555555555556
"1952" "peccary" 5.78 20 0.777777777777778
"1953" "peccary" 2.77 20 0.555555555555556
"1954" "brocket" 0.85 20 1.33333333333333
"1955" "agouti" 1.29 20 0.777777777777778
"1956" "peccary" 4.15 20 0.555555555555556
"1957" "peccary" 2 20 0.555555555555556
"1958" "brocket" 2.3 21 0.555555555555556
"1959" "peccary" 0.59 20 0.555555555555556
"1960" "paca" 1.4 21 0.555555555555556
"1961" "paca" 1.4 22 0.555555555555556
"1962" "peccary" 1.9 22 0.666666666666667
"1963" "agouti" 1.9 22 0.555555555555556
"1964" "agouti" 2.2 22 0.777777777777778
"1965" "brocket" 3.5 22 0.666666666666667
"1966" "brocket" 5.1 21 0.888888888888889
"1967" "agouti" 1.14 22 0.888888888888889
"1968" "rat" 1.57 21 0.555555555555556
"1969" "paca" 0.74 22 0.444444444444444
"1970" "peccary" 3.1 22 0.777777777777778
"1971" "rat" 0.8 22 0.555555555555556
"1972" "peccary" 1.01 21 0.666666666666667
"1973" "agouti" 1.7 22 0.777777777777778
"1974" "paca" 1.9 22 0.555555555555556
"1975" "peccary" 5 23 0.555555555555556
"1976" "peccary" 2.6 23 0.555555555555556
"1977" "brocket" 1.18 23 0.555555555555556
"1978" "agouti" 5.4 22 0.444444444444444
"1979" "agouti" 1.1 23 0.555555555555556
"1980" "agouti" 0.85 23 0.666666666666667
"1981" "agouti" 1.5 24 0.777777777777778
"1982" "peccary" 2.1 24 0.777777777777778
"1983" "ocelot" 5.44 24 0.555555555555556
"1984" "rat" 1.04 24 0.555555555555556
"1985" "agouti" 4 24 0.666666666666667
"1986" "agouti" 0.9 24 0.666666666666667
"1987" "brocket" 1.4 25 0.555555555555556
"1988" "peccary" 1.9 25 0.444444444444444
"1989" "peccary" 3.1 24 0.555555555555556
"1990" "brocket" 3.4 25 0.555555555555556
"1991" "agouti" 4 24 0.888888888888889
"1992" "agouti" 6 25 0.888888888888889
"1993" "agouti" 1.5 24 0.555555555555556
"1994" "agouti" 0.75 24 0.444444444444444
"1995" "agouti" 1.35 25 0.777777777777778
"1996" "brocket" 1.6 24 0.555555555555556
"1997" "agouti" 2.4 26 0.777777777777778
"1998" "peccary" 5 26 0.666666666666667
"1999" "peccary" 1.33 25 0.555555555555556
"2000" "peccary" 5.8 25 0.666666666666667
"2001" "agouti" 2.83 25 0.555555555555556
"2002" "peccary" 1.8 26 0.555555555555556
"2003" "agouti" 0.6 26 0.777777777777778
"2004" "peccary" 3.1 26 0.444444444444444
"2005" "brocket" 3.85 26 0.666666666666667
"2006" "peccary" 1.9 27 0.777777777777778
"2007" "agouti" 2.2 27 0.777777777777778
"2008" "peccary" 2.7 27 0.555555555555556
"2009" "agouti" 5.4 27 0.888888888888889
"2010" "agouti" 2.2 26 0.555555555555556
"2011" "agouti" 0.78 27 0.777777777777778
"2012" "agouti" 1.5 27 0.777777777777778
"2013" "agouti" 0.9 27 0.555555555555556
"2014" "agouti" 3.2 28 0.888888888888889
"2015" "peccary" 3.6 27 0.666666666666667
"2016" "opossum" 0.7 28 0.444444444444444
"2017" "agouti" 1.2 29 0.555555555555556
"2018" "peccary" 1.4 29 0.555555555555556
"2019" "brocket" 1.5 29 0.888888888888889
"2020" "agouti" 1.7 29 0.666666666666667
"2021" "brocket" 1.7 29 0.555555555555556
"2022" "agouti" 1.7 29 0.777777777777778
"2023" "squirrel" 2.2 29 0.555555555555556
"2024" "peccary" 2.2 29 0.555555555555556
"2025" "brocket" 2.4 29 0.555555555555556
"2026" "peccary" 2.5 29 0.555555555555556
"2027" "peccary" 2.7 28 0.666666666666667
"2028" "brocket" 2.7 29 0.888888888888889
"2029" "peccary" 2.9 29 0.555555555555556
"2030" "agouti" 3 29 0.777777777777778
"2031" "brocket" 3.1 29 0.555555555555556
"2032" "peccary" 3.3 29 0.555555555555556
"2033" "peccary" 3.5 29 0.555555555555556
"2034" "peccary" 3.5 29 0.777777777777778
"2035" "brocket" 3.6 29 0.555555555555556
"2036" "peccary" 4 29 0.888888888888889
"2037" "peccary" 4.6 29 0.555555555555556
"2038" "peccary" 4.7 29 0.555555555555556
"2039" "peccary" 5.5 29 0.555555555555556
"2040" "peccary" 5.7 29 0.666666666666667
"2041" "brocket" 6 29 0.555555555555556
"2042" "peccary" 7.7 29 0.666666666666667
"2043" "armadillo" 3.06 29 0.555555555555556
"2044" "peccary" 2.2 29 0.555555555555556
"2045" "agouti" 1.6 29 0.666666666666667
"2046" "agouti" 4.7 29 0.555555555555556
"2047" "agouti" 2.8 29 0.555555555555556
"2048" "brocket" 4.1 29 0.555555555555556
"2049" "agouti" 0.5 29 0.777777777777778
"2050" "agouti" 0.87 28 0.555555555555556
"2051" "peccary" 1.8 29 0.666666666666667
"2052" "ocelot" 3.08 29 0.444444444444444
"2053" "agouti" 0.58 29 0.777777777777778
"2054" "armadillo" 1.2 29 0.444444444444444
"2055" "brocket" 3.4 29 0.444444444444444
"2056" "brocket" 2.6 28 0.555555555555556
"2057" "peccary" 2.35 29 0.555555555555556
"2058" "armadillo" 3.2 29 0.444444444444444
"2059" "squirrel" 2.86 29 0.555555555555556
"2060" "brocket" 0.75 29 0.555555555555556
"2061" "brocket" 4.5 29 0.444444444444444
"2062" "peccary" 1.1 31 0.555555555555556
"2063" "agouti" 0.74 31 0.777777777777778
"2064" "peccary" 1.7 31 0.444444444444444
"2065" "agouti" 1.11 31 0.444444444444444
"2066" "agouti" 1.15 31 0.555555555555556
"2067" "paca" 1.27 32 0.555555555555556
"2068" "paca" 3.4 32 0.444444444444444
"2069" "peccary" 1.1 34 0.555555555555556
"2070" "peccary" 2.2 33 0.777777777777778
"2071" "agouti" 2.8 34 0.777777777777778
"2072" "agouti" 3.1 32 0.555555555555556
"2073" "brocket" 4 33 0.444444444444444
"2074" "agouti" 1.17 34 0.555555555555556
"2075" "agouti" 2.31 34 0.666666666666667
"2076" "brocket" 2.1 34 0.555555555555556
"2077" "agouti" 3.7 35 0.888888888888889
"2078" "peccary" 5.1 35 0.555555555555556
"2079" "brocket" 4.7 36 0.888888888888889
"2080" "brocket" 2.1 36 0.555555555555556
"2081" "peccary" 2.3 35 0.555555555555556
"2082" "ocelot" 3.3 38 0.666666666666667
"2083" "brocket" 10.2 38 0.666666666666667
"2084" "paca" 1.2 39 0.555555555555556
"2085" "peccary" 1.4 39 0.555555555555556
"2086" "brocket" 1.5 39 0.444444444444444
"2087" "peccary" 1.5 39 0.555555555555556
"2088" "peccary" 1.6 39 0.555555555555556
"2089" "brocket" 1.6 39 0.555555555555556
"2090" "agouti" 1.8 39 0.666666666666667
"2091" "agouti" 1.8 39 0.777777777777778
"2092" "peccary" 2.4 39 0.555555555555556
"2093" "peccary" 2.4 39 0.777777777777778
"2094" "brocket" 3 39 0.888888888888889
"2095" "brocket" 3 38 0.555555555555556
"2096" "paca" 3.1 39 0.555555555555556
"2097" "agouti" 3.5 39 0.777777777777778
"2098" "peccary" 4.6 39 0.555555555555556
"2099" "agouti" 4.8 39 0.555555555555556
"2100" "brocket" 7.1 39 0.444444444444444
"2101" "rat" 2.55 39 0.555555555555556
"2102" "agouti" 0.64 39 0.555555555555556
"2103" "paca" 0.9 39 0.555555555555556
"2104" "brocket" 1.38 39 0.555555555555556
"2105" "brocket" 3 41 0.555555555555556
"2106" "peccary" 5.5 43 0.555555555555556
"2107" "peccary" 2.06 43 0.444444444444444
"2108" "brocket" 1.8 44 0.777777777777778
"2109" "peccary" 5.8 44 0.555555555555556
"2110" "peccary" 3.69 45 0.555555555555556
"2111" "agouti" 3.2 45 0.555555555555556
"2112" "brocket" 7.1 48 0.444444444444444
"2113" "brocket" 2 49 0.555555555555556
"2114" "agouti" 2.4 49 0.555555555555556
"2115" "peccary" 3.5 49 0.777777777777778
"2116" "peccary" 3.7 49 0.555555555555556
"2117" "peccary" 3.58 49 0.666666666666667
"2118" "brocket" 4.6 50 0.555555555555556
"2119" "paca" 3.2 52 0.555555555555556
"2120" "brocket" 1.8 54 0.555555555555556
"2121" "brocket" 3.3 55 0.555555555555556
"2122" "brocket" 4 54 0.666666666666667
"2123" "peccary" 2.9 56 0.444444444444444
"2124" "brocket" 4.9 55 0.555555555555556
"2125" "peccary" 0.4 59 0.555555555555556
"2126" "brocket" 4 59 0.555555555555556
"2127" "agouti" 5.5 59 0.777777777777778
"2128" "brocket" 5.6 59 0.555555555555556
"2129" "coati" 3.91 59 0.555555555555556
"2130" "agouti" 2.6 60 0.888888888888889
"2131" "ocelot" 5.5 61 0.555555555555556
"2132" "coati" 2.2 62 0.777777777777778
"2133" "brocket" 6.7 62 0.555555555555556
"2134" "coati" 1.5 65 0.777777777777778
"2135" "brocket" 1.8 69 0.777777777777778
"2136" "peccary" 2.7 69 0.555555555555556
"2137" "agouti" 2.09 68 0.555555555555556
"2138" "brocket" 3 80 0.555555555555556
"2139" "brocket" 2.4 82 0.555555555555556
"2140" "brocket" 2.8 89 0.555555555555556
"2141" "brocket" 3.8 89 0.444444444444444
"2142" "agouti" 4.7 89 0.777777777777778
"2143" "coati" 2.4 114 0.888888888888889
"2144" "brocket" 2.6 119 0.555555555555556
"2145" "brocket" 3.05 152 0.444444444444444
"2146" "brocket" 2 190 0.555555555555556
"2147" "paca" 0.4 5 0.666666666666667
"2148" "agouti" 0.5 9 0.555555555555556
"2149" "agouti" 0.8 9 0.555555555555556
"2150" "agouti" 0.9 9 0.777777777777778
"2151" "agouti" 1.1 6 0.555555555555556
"2152" "agouti" 1.2 9 0.888888888888889
"2153" "agouti" 1.3 29 0.555555555555556
"2154" "coati" 1.7 3 0.888888888888889
"2155" "coati" 2 7 0.888888888888889
"2156" "squirrel" 2.6 16 0.777777777777778
"2157" "brocket" 3.9 19 0.888888888888889
"2158" "peccary" 4.6 17 0.555555555555556
