"","X.2","X.1","X","species","speed","category","size","Body_mass_g","distance","avgduration"
"1658",2384,2384,2384,"squirrel",0.0276923076923077,"SF","small",545.4,0.28,0.777777777777778
"1659",2385,2385,2385,"paca",0.3195,"LS","large",8172.55,2.13,0.555555555555556
"1660",2386,2386,2386,"paca",0.3375,"LS","large",8172.55,1.8,0.444444444444444
"1661",2387,2387,2387,"peccary",0.387692307692307,"LS","large",21133.69,2.8,0.555555555555556
"1662",2388,2388,2388,"ocelot",0.306818181818182,"LF","large",11880,1.5,0.444444444444444
"1663",2389,2389,2389,"agouti",0.0253846153846154,"SF","small",2309.12,0.44,1.33333333333333
"1664",2390,2390,2390,"rat",0.0883636363636363,"SF","small",282.17,0.54,0.555555555555556
"1665",2391,2391,2391,"agouti",0.0989010989010989,"SF","small",2309.12,1,0.777777777777778
"1666",2392,2392,2392,"peccary",0.195230769230769,"LS","large",21133.69,1.41,0.555555555555556
"1667",2393,2393,2393,"rat",0.10125,"SF","small",282.17,0.54,0.444444444444444
"1668",2394,2394,2394,"paca",0.39,"LS","large",8172.55,2.6,0.555555555555556
"1669",2395,2395,2395,"agouti",0.0993750000000001,"SF","small",2309.12,0.53,0.444444444444444
"1670",2396,2396,2396,"peccary",0.0509340659340658,"LS","large",21133.69,1.03,1.55555555555556
"1671",2397,2397,2397,"agouti",0.202909090909091,"SF","small",2309.12,1.24,0.555555555555556
"1672",2398,2398,2398,"peccary",0.177692307692308,"LS","large",21133.69,1.54,0.666666666666667
"1673",2399,2399,2399,"agouti",0.0468639053254439,"SF","small",2309.12,0.88,1.44444444444444
"1674",2400,2400,2400,"agouti",0.110769230769231,"SF","small",2309.12,2.08,1.44444444444444
"1675",2401,2401,2401,"agouti",0.0700961538461538,"SF","small",2309.12,2.43,2.66666666666667
"1676",2402,2402,2402,"rat",0.0352447552447553,"SF","small",282.17,0.56,1.22222222222222
"1677",2403,2403,2403,"agouti",0.224307692307692,"SF","small",2309.12,1.62,0.555555555555556
"1678",2404,2404,2404,"peccary",0.193846153846154,"LS","large",21133.69,1.4,0.555555555555556
"1679",2405,2405,2405,"agouti",0.158241758241758,"SF","small",2309.12,1.6,0.777777777777778
"1680",2406,2406,2406,"paca",0.205714285714286,"LS","large",8172.55,1.6,0.555555555555556
"1681",2407,2407,2407,"brocket",0.156122448979592,"LF","large",20546.86,1.7,0.777777777777778
"1682",2408,2408,2408,"paca",0.311538461538462,"LS","large",8172.55,1.8,0.444444444444444
"1683",2409,2409,2409,"brocket",0.202040816326531,"LF","large",20546.86,2.2,0.777777777777778
"1684",2410,2410,2410,"peccary",0.295714285714285,"LS","large",21133.69,2.3,0.555555555555556
"1685",2411,2411,2411,"paca",0.36,"LS","large",8172.55,2.6,0.555555555555556
"1686",2412,2412,2412,"agouti",0.385714285714285,"SF","small",2309.12,3,0.555555555555556
"1687",2413,2413,2413,"brocket",0.398571428571428,"LF","large",20546.86,3.1,0.555555555555556
"1688",2414,2414,2414,"agouti",0.346153846153846,"SF","small",2309.12,4,0.888888888888889
"1689",2415,2415,2415,"peccary",0.668571428571428,"LS","large",21133.69,5.2,0.555555555555556
"1690",2416,2416,2416,"paca",0.0514285714285714,"LS","large",8172.55,0.4,0.555555555555556
"1691",2417,2417,2417,"agouti",0.0477551020408163,"SF","small",2309.12,0.52,0.777777777777778
"1692",2418,2418,2418,"paca",0.105535714285715,"LS","large",8172.55,1.97,1.33333333333333
"1693",2419,2419,2419,"agouti",0.083076923076923,"SF","small",2309.12,0.6,0.555555555555556
"1694",2420,2420,2420,"peccary",0.289285714285715,"LS","large",21133.69,1.8,0.444444444444444
"1695",2421,2421,2421,"armadillo",0.0887142857142856,"SF","small",3949.01,0.69,0.555555555555556
"1696",2422,2422,2422,"agouti",0.0850549450549453,"SF","small",2309.12,1.72,1.44444444444444
"1697",2423,2423,2423,"agouti",0.225,"SF","small",2309.12,2.6,0.888888888888889
"1698",2424,2424,2424,"mouse",0.225,"SF","small",19.3,1.75,0.555555555555556
"1699",2425,2425,2425,"brocket",0.143653846153846,"LF","large",20546.86,0.83,0.444444444444444
"1700",2426,2426,2426,"rat",0.172285714285714,"SF","small",282.17,1.34,0.555555555555556
"1701",2427,2427,2427,"agouti",0.108,"SF","small",2309.12,0.84,0.555555555555556
"1702",2428,2428,2428,"agouti",0.0723214285714285,"SF","small",2309.12,1.8,1.77777777777778
"1703",2429,2429,2429,"agouti",0.0375,"SF","small",2309.12,0.5,0.888888888888889
"1704",2430,2430,2430,"agouti",0.0771428571428571,"SF","small",2309.12,0.9,0.777777777777778
"1705",2431,2431,2431,"peccary",0.12,"LS","large",21133.69,1,0.555555555555556
"1706",2432,2432,2432,"paca",0.132,"LS","large",8172.55,1.1,0.555555555555556
"1707",2433,2433,2433,"agouti",0.18,"SF","small",2309.12,1.4,0.555555555555556
"1708",2434,2434,2434,"agouti",0.18,"SF","small",2309.12,1.5,0.555555555555556
"1709",2435,2435,2435,"agouti",0.192,"SF","small",2309.12,1.6,0.555555555555556
"1710",2436,2436,2436,"peccary",0.231428571428571,"LS","large",21133.69,1.8,0.555555555555556
"1711",2437,2437,2437,"agouti",0.162857142857143,"SF","small",2309.12,1.9,0.777777777777778
"1712",2438,2438,2438,"agouti",0.214285714285714,"SF","small",2309.12,2,0.666666666666667
"1713",2439,2439,2439,"brocket",0.27,"LF","large",20546.86,2.1,0.555555555555556
"1714",2440,2440,2440,"agouti",0.288,"SF","small",2309.12,2.4,0.555555555555556
"1715",2441,2441,2441,"brocket",0.467307692307693,"LF","large",20546.86,2.7,0.444444444444444
"1716",2442,2442,2442,"peccary",0.336,"LS","large",21133.69,2.8,0.555555555555556
"1717",2443,2443,2443,"peccary",0.265714285714286,"LS","large",21133.69,3.1,0.777777777777778
"1718",2444,2444,2444,"peccary",0.348979591836735,"LS","large",21133.69,3.8,0.777777777777778
"1719",2445,2445,2445,"peccary",0.36,"LS","large",21133.69,4.2,0.777777777777778
"1720",2446,2446,2446,"brocket",0.477551020408163,"LF","large",20546.86,5.2,0.777777777777778
"1721",2447,2447,2447,"brocket",0.36,"LF","large",20546.86,2.08,0.444444444444444
"1722",2448,2448,2448,"peccary",0.0615306122448979,"LS","large",21133.69,0.67,0.777777777777778
"1723",2449,2449,2449,"agouti",0.144,"SF","small",2309.12,0.96,0.444444444444444
"1724",2450,2450,2450,"paca",0.0938571428571428,"LS","large",8172.55,0.73,0.555555555555556
"1725",2451,2451,2451,"agouti",0.0187826086956521,"SF","small",2309.12,0.72,2.55555555555556
"1726",2452,2452,2452,"rat",0.267857142857143,"SF","small",282.17,2.5,0.666666666666667
"1727",2453,2453,2453,"agouti",0.157040816326531,"SF","small",2309.12,1.71,0.777777777777778
"1728",2454,2454,2454,"agouti",0.07125,"SF","small",2309.12,0.95,0.888888888888889
"1729",2455,2455,2455,"agouti",0.036734693877551,"SF","small",2309.12,0.4,0.777777777777778
"1730",2456,2456,2456,"agouti",0.0995999999999999,"SF","small",2309.12,0.83,0.555555555555556
"1731",2457,2457,2457,"peccary",0.128571428571429,"LS","large",21133.69,1.2,0.666666666666667
"1732",2458,2458,2458,"agouti",0.0707999999999999,"SF","small",2309.12,0.59,0.555555555555556
"1733",2459,2459,2459,"agouti",0.0482727272727274,"SF","small",2309.12,1.77,2.44444444444444
"1734",2460,2460,2460,"peccary",0.117857142857143,"LS","large",21133.69,1.1,0.666666666666667
"1735",2461,2461,2461,"agouti",0.163714285714286,"SF","small",2309.12,1.91,0.777777777777778
"1736",2462,2462,2462,"brocket",0.27,"LF","large",20546.86,1.8,0.444444444444444
"1737",2463,2463,2463,"agouti",0.076,"SF","small",2309.12,0.76,0.666666666666667
"1738",2464,2464,2464,"agouti",0.0883928571428571,"SF","small",2309.12,1.1,0.888888888888889
"1739",2465,2465,2465,"rat",0.114,"SF","small",282.17,0.95,0.555555555555556
"1740",2466,2466,2466,"paca",0.466071428571429,"LS","large",8172.55,2.9,0.444444444444444
"1741",2467,2467,2467,"squirrel",0.0623999999999999,"SF","small",545.4,0.52,0.555555555555556
"1742",2468,2468,2468,"agouti",0.0685714285714286,"SF","small",2309.12,0.8,0.777777777777778
"1743",2469,2469,2469,"brocket",0.445500000000001,"LF","large",20546.86,2.97,0.444444444444444
"1744",2470,2470,2470,"paca",0.419464285714286,"LS","large",8172.55,2.61,0.444444444444444
"1745",2471,2471,2471,"paca",0.1125,"LS","large",8172.55,1,0.555555555555556
"1746",2472,2472,2472,"agouti",0.1546875,"SF","small",2309.12,1.1,0.444444444444444
"1747",2473,2473,2473,"paca",0.144,"LS","large",8172.55,1.2,0.555555555555556
"1748",2474,2474,2474,"agouti",0.10546875,"SF","small",2309.12,1.5,0.888888888888889
"1749",2475,2475,2475,"peccary",0.1125,"LS","large",21133.69,1.6,0.888888888888889
"1750",2476,2476,2476,"paca",0.228,"LS","large",8172.55,1.9,0.555555555555556
"1751",2477,2477,2477,"paca",0.20625,"LS","large",8172.55,2.2,0.666666666666667
"1752",2478,2478,2478,"coati",0.18984375,"SF","small",3775.5,2.7,0.888888888888889
"1753",2479,2479,2479,"brocket",0.253125,"LF","large",20546.86,2.7,0.666666666666667
"1754",2480,2480,2480,"peccary",0.3825,"LS","large",21133.69,3.4,0.555555555555556
"1755",2481,2481,2481,"peccary",0.551999999999999,"LS","large",21133.69,4.6,0.555555555555556
"1756",2482,2482,2482,"tamandua",0.343125,"LS","large",4800,3.05,0.555555555555556
"1757",2483,2483,2483,"ocelot",0.309375,"LF","large",11880,2.2,0.444444444444444
"1758",2484,2484,2484,"paca",0.048,"LS","large",8172.55,0.4,0.555555555555556
"1759",2485,2485,2485,"agouti",0.1265625,"SF","small",2309.12,0.9,0.444444444444444
"1760",2486,2486,2486,"agouti",0.1546875,"SF","small",2309.12,1.1,0.444444444444444
"1761",2487,2487,2487,"paca",0.0752884615384618,"LS","large",8172.55,1.74,1.44444444444444
"1762",2488,2488,2488,"coati",0.1668,"SF","small",3775.5,1.39,0.555555555555556
"1763",2489,2489,2489,"agouti",0.0492,"SF","small",2309.12,0.41,0.555555555555556
"1764",2490,2490,2490,"paca",0.230625,"LS","large",8172.55,2.05,0.555555555555556
"1765",2491,2491,2491,"peccary",0.0506249999999999,"LS","large",21133.69,1.35,1.66666666666667
"1766",2492,2492,2492,"brocket",0.478125,"LF","large",20546.86,3.4,0.444444444444444
"1767",2493,2493,2493,"peccary",0.225,"LS","large",21133.69,2,0.555555555555556
"1768",2494,2494,2494,"agouti",0.0883928571428571,"SF","small",2309.12,1.1,0.777777777777778
"1769",2495,2495,2495,"brocket",0.225,"LF","large",20546.86,1.5,0.444444444444444
"1770",2496,2496,2496,"agouti",0.3375,"SF","small",2309.12,2.25,0.444444444444444
"1771",2497,2497,2497,"rat",0.0575999999999999,"SF","small",282.17,0.48,0.555555555555556
"1772",2498,2498,2498,"agouti",0.15,"SF","small",2309.12,1.25,0.555555555555556
"1773",2499,2499,2499,"agouti",0.063,"SF","small",2309.12,0.63,0.666666666666667
"1774",2500,2500,2500,"ocelot",0.258,"LF","large",11880,1.72,0.444444444444444
"1775",2501,2501,2501,"peccary",0.0847058823529411,"LS","large",21133.69,0.8,0.555555555555556
"1776",2502,2502,2502,"agouti",0.0529411764705882,"SF","small",2309.12,0.9,1
"1777",2503,2503,2503,"agouti",0.0860294117647059,"SF","small",2309.12,1.3,0.888888888888889
"1778",2504,2504,2504,"ocelot",0.18,"LF","large",11880,1.6,0.555555555555556
"1779",2505,2505,2505,"paca",0.19125,"LS","large",8172.55,1.7,0.555555555555556
"1780",2506,2506,2506,"agouti",0.2025,"SF","small",2309.12,1.8,0.555555555555556
"1781",2507,2507,2507,"agouti",0.143697478991597,"SF","small",2309.12,1.9,0.777777777777778
"1782",2508,2508,2508,"coati",0.145588235294118,"SF","small",3775.5,2.2,0.888888888888889
"1783",2509,2509,2509,"peccary",0.2625,"LS","large",21133.69,2.8,0.666666666666667
"1784",2510,2510,2510,"peccary",0.317647058823529,"LS","large",21133.69,3,0.555555555555556
"1785",2511,2511,2511,"paca",0.34875,"LS","large",8172.55,3.1,0.555555555555556
"1786",2512,2512,2512,"peccary",0.37125,"LS","large",21133.69,3.3,0.555555555555556
"1787",2513,2513,2513,"agouti",0.058235294117647,"SF","small",2309.12,0.66,0.666666666666667
"1788",2514,2514,2514,"brocket",0.185294117647059,"LF","large",20546.86,1.75,0.555555555555556
"1789",2515,2515,2515,"agouti",0.0972794117647059,"SF","small",2309.12,1.47,0.888888888888889
"1790",2516,2516,2516,"agouti",0.0352941176470588,"SF","small",2309.12,0.4,0.666666666666667
"1791",2517,2517,2517,"agouti",0.331411764705882,"SF","small",2309.12,3.13,0.555555555555556
"1792",2518,2518,2518,"peccary",0.232941176470588,"LS","large",21133.69,2.2,0.555555555555556
"1793",2519,2519,2519,"agouti",0.0622058823529411,"SF","small",2309.12,1.88,1.77777777777778
"1794",2520,2520,2520,"paca",0.18,"LS","large",8172.55,1.7,0.555555555555556
"1795",2521,2521,2521,"agouti",0.271875,"SF","small",2309.12,2.9,0.666666666666667
"1796",2522,2522,2522,"agouti",0.185294117647059,"SF","small",2309.12,1.75,0.555555555555556
"1797",2523,2523,2523,"brocket",0.17,"LF","large",20546.86,1.7,0.555555555555556
"1798",2524,2524,2524,"brocket",0.18,"LF","large",20546.86,1.8,0.555555555555556
"1799",2525,2525,2525,"peccary",0.2,"LS","large",21133.69,2,0.555555555555556
"1800",2526,2526,2526,"coati",0.1625,"SF","small",3775.5,2.6,0.888888888888889
"1801",2527,2527,2527,"coati",0.2,"SF","small",3775.5,3.6,1
"1802",2528,2528,2528,"agouti",0.314285714285714,"SF","small",2309.12,4.4,0.777777777777778
"1803",2529,2529,2529,"agouti",0.0533333333333333,"SF","small",2309.12,0.64,0.666666666666667
"1804",2530,2530,2530,"paca",0.149294117647059,"LS","large",8172.55,1.41,0.555555555555556
"1805",2531,2531,2531,"agouti",0.227,"SF","small",2309.12,2.27,0.555555555555556
"1806",2532,2532,2532,"squirrel",0.0564705882352941,"SF","small",545.4,0.64,0.666666666666667
"1807",2533,2533,2533,"paca",0.1,"LS","large",8172.55,1.2,0.666666666666667
"1808",2534,2534,2534,"squirrel",0.0645882352941176,"SF","small",545.4,0.61,0.555555555555556
"1809",2535,2535,2535,"agouti",0.0885714285714286,"SF","small",2309.12,1.24,0.777777777777778
"1810",2536,2536,2536,"coati",0.0599999999999999,"SF","small",3775.5,0.6,0.555555555555556
"1811",2537,2537,2537,"paca",0.0473684210526316,"LS","large",8172.55,0.6,0.666666666666667
"1812",2538,2538,2538,"agouti",0.0568421052631578,"SF","small",2309.12,0.6,0.555555555555556
"1813",2539,2539,2539,"agouti",0.0631578947368421,"SF","small",2309.12,0.8,0.666666666666667
"1814",2540,2540,2540,"paca",0.0757894736842105,"LS","large",8172.55,0.8,0.555555555555556
"1815",2541,2541,2541,"paca",0.0947368421052633,"LS","large",8172.55,0.8,0.444444444444444
"1816",2542,2542,2542,"peccary",0.0852631578947368,"LS","large",21133.69,0.9,0.555555555555556
"1817",2543,2543,2543,"brocket",0.0609022556390977,"LF","large",20546.86,0.9,0.777777777777778
"1818",2544,2544,2544,"agouti",0.0999999999999999,"SF","small",2309.12,1,0.555555555555556
"1819",2545,2545,2545,"paca",0.0947368421052631,"LS","large",8172.55,1,0.555555555555556
"1820",2546,2546,2546,"agouti",0.0947368421052631,"SF","small",2309.12,1.2,0.666666666666667
"1821",2547,2547,2547,"opossum",0.123157894736842,"LF","large",1134.75,1.3,0.555555555555556
"1822",2548,2548,2548,"agouti",0.13,"SF","small",2309.12,1.3,0.555555555555556
"1823",2549,2549,2549,"agouti",0.0947368421052631,"SF","small",2309.12,1.4,0.777777777777778
"1824",2550,2550,2550,"peccary",0.151578947368421,"LS","large",21133.69,1.6,0.555555555555556
"1825",2551,2551,2551,"paca",0.151578947368421,"LS","large",8172.55,1.6,0.555555555555556
"1826",2552,2552,2552,"agouti",0.0947368421052632,"SF","small",2309.12,1.6,0.888888888888889
"1827",2553,2553,2553,"paca",0.151578947368421,"LS","large",8172.55,1.6,0.555555555555556
"1828",2554,2554,2554,"peccary",0.151578947368421,"LS","large",21133.69,1.6,0.555555555555556
"1829",2555,2555,2555,"peccary",0.161052631578947,"LS","large",21133.69,1.7,0.555555555555556
"1830",2556,2556,2556,"peccary",0.17,"LS","large",21133.69,1.7,0.555555555555556
"1831",2557,2557,2557,"agouti",0.170526315789474,"SF","small",2309.12,1.8,0.555555555555556
"1832",2558,2558,2558,"coati",0.106578947368421,"SF","small",3775.5,1.8,0.888888888888889
"1833",2559,2559,2559,"brocket",0.170526315789474,"LF","large",20546.86,1.8,0.555555555555556
"1834",2560,2560,2560,"peccary",0.18,"LS","large",21133.69,1.9,0.555555555555556
"1835",2561,2561,2561,"peccary",0.1125,"LS","large",21133.69,1.9,0.888888888888889
"1836",2562,2562,2562,"coati",0.135338345864662,"SF","small",3775.5,2,0.777777777777778
"1837",2563,2563,2563,"agouti",0.135338345864662,"SF","small",2309.12,2,0.777777777777778
"1838",2564,2564,2564,"brocket",0.2,"LF","large",20546.86,2,0.555555555555556
"1839",2565,2565,2565,"agouti",0.130263157894737,"SF","small",2309.12,2.2,0.888888888888889
"1840",2566,2566,2566,"agouti",0.148872180451128,"SF","small",2309.12,2.2,0.777777777777778
"1841",2567,2567,2567,"agouti",0.208421052631579,"SF","small",2309.12,2.2,0.555555555555556
"1842",2568,2568,2568,"brocket",0.173684210526316,"LF","large",20546.86,2.2,0.666666666666667
"1843",2569,2569,2569,"paca",0.208421052631579,"LS","large",8172.55,2.2,0.555555555555556
"1844",2570,2570,2570,"ocelot",0.181578947368421,"LF","large",11880,2.3,0.666666666666667
"1845",2571,2571,2571,"peccary",0.227368421052631,"LS","large",21133.69,2.4,0.555555555555556
"1846",2572,2572,2572,"brocket",0.236842105263158,"LF","large",20546.86,2.5,0.555555555555556
"1847",2573,2573,2573,"brocket",0.148026315789474,"LF","large",20546.86,2.5,0.888888888888889
"1848",2574,2574,2574,"brocket",0.148026315789474,"LF","large",20546.86,2.5,0.888888888888889
"1849",2575,2575,2575,"brocket",0.153947368421053,"LF","large",20546.86,2.6,0.888888888888889
"1850",2576,2576,2576,"peccary",0.265263157894737,"LS","large",21133.69,2.8,0.555555555555556
"1851",2577,2577,2577,"coati",0.165789473684211,"SF","small",3775.5,2.8,0.888888888888889
"1852",2578,2578,2578,"agouti",0.189473684210526,"SF","small",2309.12,2.8,0.777777777777778
"1853",2579,2579,2579,"brocket",0.165789473684211,"LF","large",20546.86,2.8,0.888888888888889
"1854",2580,2580,2580,"peccary",0.274736842105263,"LS","large",21133.69,2.9,0.555555555555556
"1855",2581,2581,2581,"brocket",0.241666666666667,"LF","large",20546.86,2.9,0.666666666666667
"1856",2582,2582,2582,"coati",0.196240601503759,"SF","small",3775.5,2.9,0.777777777777778
"1857",2583,2583,2583,"peccary",0.284210526315789,"LS","large",21133.69,3,0.555555555555556
"1858",2584,2584,2584,"brocket",0.3,"LF","large",20546.86,3,0.555555555555556
"1859",2585,2585,2585,"agouti",0.293684210526316,"SF","small",2309.12,3.1,0.555555555555556
"1860",2586,2586,2586,"peccary",0.209774436090226,"LS","large",21133.69,3.1,0.777777777777778
"1861",2587,2587,2587,"coati",0.209774436090226,"SF","small",3775.5,3.1,0.777777777777778
"1862",2588,2588,2588,"peccary",0.303157894736842,"LS","large",21133.69,3.2,0.555555555555556
"1863",2589,2589,2589,"peccary",0.312631578947368,"LS","large",21133.69,3.3,0.555555555555556
"1864",2590,2590,2590,"agouti",0.260526315789474,"SF","small",2309.12,3.3,0.666666666666667
"1865",2591,2591,2591,"peccary",0.312631578947368,"LS","large",21133.69,3.3,0.555555555555556
"1866",2592,2592,2592,"paca",0.312631578947368,"LS","large",8172.55,3.3,0.555555555555556
"1867",2593,2593,2593,"agouti",0.350526315789473,"SF","small",2309.12,3.7,0.555555555555556
"1868",2594,2594,2594,"peccary",0.292105263157895,"LS","large",21133.69,3.7,0.666666666666667
"1869",2595,2595,2595,"ocelot",0.350526315789473,"LF","large",11880,3.7,0.555555555555556
"1870",2596,2596,2596,"agouti",0.26390977443609,"SF","small",2309.12,3.9,0.777777777777778
"1871",2597,2597,2597,"agouti",0.397894736842105,"SF","small",2309.12,4.2,0.555555555555556
"1872",2598,2598,2598,"agouti",0.248684210526316,"SF","small",2309.12,4.2,0.888888888888889
"1873",2599,2599,2599,"brocket",0.416842105263158,"LF","large",20546.86,4.4,0.555555555555556
"1874",2600,2600,2600,"brocket",0.48,"LF","large",20546.86,4.8,0.555555555555556
"1875",2601,2601,2601,"agouti",0.338345864661654,"SF","small",2309.12,5,0.777777777777778
"1876",2602,2602,2602,"agouti",0.621428571428571,"SF","small",2309.12,8.7,0.777777777777778
"1877",2603,2603,2603,"agouti",0.142105263157895,"SF","small",2309.12,1.5,0.555555555555556
"1878",2604,2604,2604,"agouti",0.163421052631579,"SF","small",2309.12,2.07,0.666666666666667
"1879",2605,2605,2605,"mouse",0.04,"SF","small",19.3,0.4,0.555555555555556
"1880",2606,2606,2606,"agouti",0.0786315789473684,"SF","small",2309.12,0.83,0.555555555555556
"1881",2607,2607,2607,"agouti",0.15,"SF","small",2309.12,1.9,0.666666666666667
"1882",2608,2608,2608,"agouti",0.177157894736842,"SF","small",2309.12,1.87,0.555555555555556
"1883",2609,2609,2609,"agouti",0.206052631578947,"SF","small",2309.12,2.61,0.666666666666667
"1884",2610,2610,2610,"agouti",0.0744360902255639,"SF","small",2309.12,1.1,0.777777777777778
"1885",2611,2611,2611,"agouti",0.350526315789473,"SF","small",2309.12,3.7,0.555555555555556
"1886",2612,2612,2612,"paca",0.393157894736842,"LS","large",8172.55,4.15,0.555555555555556
"1887",2613,2613,2613,"paca",0.189473684210527,"LS","large",8172.55,1.6,0.444444444444444
"1888",2614,2614,2614,"paca",0.351473684210526,"LS","large",8172.55,3.71,0.555555555555556
"1889",2615,2615,2615,"agouti",0.161052631578947,"SF","small",2309.12,1.7,0.555555555555556
"1890",2616,2616,2616,"brocket",0.113684210526316,"LF","large",20546.86,1.2,0.555555555555556
"1891",2617,2617,2617,"agouti",0.187105263157895,"SF","small",2309.12,2.37,0.666666666666667
"1892",2618,2618,2618,"agouti",0.147518796992481,"SF","small",2309.12,2.18,0.777777777777778
"1893",2619,2619,2619,"brocket",0.17187969924812,"LF","large",20546.86,2.54,0.777777777777778
"1894",2620,2620,2620,"rat",0.0184210526315789,"SF","small",282.17,0.35,1
"1895",2621,2621,2621,"agouti",0.0187218045112782,"SF","small",2309.12,0.83,2.33333333333333
"1896",2622,2622,2622,"agouti",0.0426315789473683,"SF","small",2309.12,1.26,1.55555555555556
"1897",2623,2623,2623,"agouti",0.0584210526315789,"SF","small",2309.12,0.74,0.666666666666667
"1898",2624,2624,2624,"tamandua",0.240394736842105,"LS","large",4800,2.03,0.444444444444444
"1899",2625,2625,2625,"brocket",0.45,"LF","large",20546.86,3.8,0.444444444444444
"1900",2626,2626,2626,"squirrel",0.0397894736842105,"SF","small",545.4,0.42,0.555555555555556
"1901",2627,2627,2627,"coati",0.0350526315789473,"SF","small",3775.5,0.37,0.555555555555556
"1902",2628,2628,2628,"coati",0.0843157894736841,"SF","small",3775.5,0.89,0.555555555555556
"1903",2629,2629,2629,"ocelot",0.151578947368421,"LF","large",11880,1.28,0.444444444444444
"1904",2630,2630,2630,"peccary",0.407368421052631,"LS","large",21133.69,4.3,0.555555555555556
"1905",2631,2631,2631,"rat",0.0407368421052631,"SF","small",282.17,0.43,0.555555555555556
"1906",2632,2632,2632,"agouti",0.0596842105263157,"SF","small",2309.12,0.63,0.555555555555556
"1907",2633,2633,2633,"brocket",0.117473684210526,"LF","large",20546.86,1.24,0.555555555555556
"1908",2634,2634,2634,"paca",0.0805263157894736,"LS","large",8172.55,0.85,0.555555555555556
"1909",2635,2635,2635,"paca",0.16,"LS","large",8172.55,1.6,0.555555555555556
"1910",2636,2636,2636,"agouti",0.362842105263158,"SF","small",2309.12,3.83,0.555555555555556
"1911",2637,2637,2637,"paca",0.473684210526315,"LS","large",8172.55,5,0.555555555555556
"1912",2638,2638,2638,"agouti",0.0784962406015037,"SF","small",2309.12,1.16,0.777777777777778
"1913",2639,2639,2639,"agouti",0.170526315789474,"SF","small",2309.12,1.8,0.555555555555556
"1914",2640,2640,2640,"brocket",0.0521052631578947,"LF","large",20546.86,0.55,0.555555555555556
"1915",2641,2641,2641,"agouti",0.0378947368421053,"SF","small",2309.12,0.56,0.777777777777778
"1916",2642,2642,2642,"agouti",0.284210526315789,"SF","small",2309.12,3,0.555555555555556
"1917",2643,2643,2643,"agouti",0.0378947368421053,"SF","small",2309.12,0.56,0.777777777777778
"1918",2644,2644,2644,"agouti",0.172894736842105,"SF","small",2309.12,1.46,0.444444444444444
"1919",2645,2645,2645,"brocket",0.142105263157895,"LF","large",20546.86,1.5,0.555555555555556
"1920",2646,2646,2646,"agouti",0.0373026315789474,"SF","small",2309.12,0.63,0.888888888888889
"1921",2647,2647,2647,"brocket",0.264078947368421,"LF","large",20546.86,2.23,0.444444444444444
"1922",2648,2648,2648,"agouti",0.266447368421053,"SF","small",2309.12,2.25,0.444444444444444
"1923",2649,2649,2649,"agouti",0.396947368421052,"SF","small",2309.12,4.19,0.555555555555556
"1924",2650,2650,2650,"agouti",0.169342105263158,"SF","small",2309.12,1.43,0.444444444444444
"1925",2651,2651,2651,"peccary",0.0157894736842106,"LS","large",21133.69,0.4,1.33333333333333
"1926",2652,2652,2652,"opossum",0.189473684210526,"LF","large",1134.75,2,0.555555555555556
"1927",2653,2653,2653,"agouti",0.0316507177033493,"SF","small",2309.12,1.47,2.44444444444444
"1928",2654,2654,2654,"peccary",0.243609022556391,"LS","large",21133.69,3.6,0.777777777777778
"1929",2655,2655,2655,"rat",0.140921052631579,"SF","small",282.17,1.19,0.444444444444444
"1930",2656,2656,2656,"agouti",0.106578947368421,"SF","small",2309.12,1.8,0.888888888888889
"1931",2657,2657,2657,"ocelot",0.0558947368421052,"LF","large",11880,0.59,0.555555555555556
"1932",2658,2658,2658,"agouti",0.0710526315789473,"SF","small",2309.12,0.9,0.666666666666667
"1933",2659,2659,2659,"agouti",0.115578947368421,"SF","small",2309.12,1.22,0.555555555555556
"1934",2660,2660,2660,"agouti",0.289736842105263,"SF","small",2309.12,3.67,0.666666666666667
"1935",2661,2661,2661,"armadillo",0.45,"SF","small",3949.01,3.8,0.444444444444444
"1936",2662,2662,2662,"agouti",0.0396398891966759,"SF","small",2309.12,1.59,2.11111111111111
"1937",2663,2663,2663,"brocket",0.210315789473684,"LF","large",20546.86,2.22,0.555555555555556
"1938",2664,2664,2664,"brocket",0.588721804511278,"LF","large",20546.86,8.7,0.777777777777778
"1939",2665,2665,2665,"agouti",0.122210526315789,"SF","small",2309.12,1.29,0.555555555555556
"1940",2666,2666,2666,"paca",0.0899999999999999,"LS","large",8172.55,0.9,0.555555555555556
"1941",2667,2667,2667,"agouti",0.0532894736842106,"SF","small",2309.12,0.45,0.444444444444444
"1942",2668,2668,2668,"agouti",0.0671052631578947,"SF","small",2309.12,0.85,0.666666666666667
"1943",2669,2669,2669,"brocket",0.246315789473684,"LF","large",20546.86,2.6,0.555555555555556
"1944",2670,2670,2670,"brocket",0.159157894736842,"LF","large",20546.86,1.68,0.555555555555556
"1945",2671,2671,2671,"peccary",0.0385714285714286,"LS","large",21133.69,0.6,0.777777777777778
"1946",2672,2672,2672,"brocket",0.109285714285714,"LF","large",20546.86,1.7,0.777777777777778
"1947",2673,2673,2673,"agouti",0.115714285714286,"SF","small",2309.12,1.8,0.777777777777778
"1948",2674,2674,2674,"agouti",0.21,"SF","small",2309.12,2.8,0.666666666666667
