"X.2","X.1","X","id","camid","image_name","x","y","frame_number","sequence_id","number_of_points","DateTimeOriginal","species","label","note","height","position","siteid","imgid","ImageWidth","ImageHeight","deployment","radius","angle","frame_count","deg","pixdiff","dist","timediff","time","speed","frames"
1693,1909,308,308,"CAM_50562","MathuAkru-2015-08-10_05-24-53-CAM50562.jpg",370.1991898,1396.095486,2281,292,10,"2015:08:10 05:24:53","takin","movement","",NA,NA,"MAK_17","MAK_17 2281",2048,1536,"MAK_17",1.71060786385808,-0.320081847412878,39,-18.3406898567579,3598.48242453734,8.55486090262806,585774,585774,1.46043711442093e-05,20
1703,1919,318,318,"CAM_50562","MathuAkru-2015-08-10_04-29-19-CAM50562_1.jpg",954.2584491,1625.228486,2271,293,10,"2015:08:10 04:29:19","takin","movement","",NA,NA,"MAK_17","MAK_17 2271",2048,1536,"MAK_17",1.29637799455019,-0.0341434334513635,10,-1.95641873676313,1117.92722828934,0.800900630675628,9,9,0.0889889589639587,10
1713,1929,328,328,"CAM_50562","MathuAkru-2015-08-10_04-28-57-CAM50562.jpg",973.6196464,1658.007616,2261,294,10,"2015:08:10 04:28:57","takin","movement","",NA,NA,"MAK_17","MAK_17 2261",2048,1536,"MAK_17",1.24591768877329,-0.0246647547724346,20,-1.4132904484605,3426.68553387888,8.73592467096905,556668,556668,1.56932402634408e-05,30
1723,1939,338,338,"CAM_50562","MathuAkru-2015-08-10_04-19-26-CAM50562.jpg",912.5399165,1464.362163,2251,295,10,"2015:08:10 04:19:26","takin","movement","",NA,NA,"MAK_17","MAK_17 2251",2048,1536,"MAK_17",1.62784670751737,-0.0545676127696448,3,-3.12672421170065,912.157287079197,0.842662212797194,9,9,0.0936291347552438,10
1733,1949,348,348,"CAM_50562","MathuAkru-2015-08-10_04-18-16-CAM50562.jpg",-113.7015764,1621.531283,2241,296,10,"2015:08:10 04:18:16","takin","movement","",NA,NA,"MAK_17","MAK_17 2241",2048,1536,"MAK_17",1.18639626169095,-0.556985578325084,13,-31.9152736380273,1335.71742440835,0.85369354537541,9,9,0.0948548383750456,10
1743,1959,358,358,"CAM_50562","MathuAkru-2015-08-10_04-17-07-CAM50562.jpg",602.2779866,1028.742573,2211,297,10,"2015:08:10 04:17:07","takin","movement","",NA,NA,"MAK_17","MAK_17 2211",2048,1536,"MAK_17",4.92963816112448,-0.20646282329087,1,-11.8303197745669,586.225302285516,1.81120899395827,9,9,0.201245443773141,10
1753,1969,368,368,"CAM_50562","MathuAkru-2015-08-10_04-16-19-CAM50562.jpg",1790.994878,1172.281805,2181,298,10,"2015:08:10 04:16:19","takin","movement","",NA,NA,"MAK_17","MAK_17 2181",2048,1536,"MAK_17",3.81765683816908,0.37549836842716,11,21.5160565108762,0,0,9,9,0,10
1763,1979,378,378,"CAM_50562","MathuAkru-2015-08-08_11-32-32-CAM50562.jpg",582.584375,1418.851042,2135,299,10,"2015:08:08 11:32:32","takin","movement","",NA,NA,"MAK_17","MAK_17 2135",2048,1536,"MAK_17",1.68842070060735,-0.216104242335964,2,-12.3827730858507,902.289510430429,0.768906657772775,9,9,0.0854340730858638,10
1773,1989,388,388,"CAM_50562","MathuAkru-2015-08-08_10-53-45-CAM50562.jpg",1276.628819,1214.051042,2125,300,10,"2015:08:08 10:53:45","takin","movement","",NA,NA,"MAK_17","MAK_17 2125",2048,1536,"MAK_17",2.94377779576539,0.123679716870522,12,7.08684777668088,1698.04340228774,3.18371081975204,24149,24149,0.000131836134819332,20
1783,1999,398,398,"CAM_50562","MathuAkru-2015-08-08_10-53-19-CAM50562.jpg",1815.176852,1229.221412,2115,301,10,"2015:08:08 10:53:19","takin","movement","",NA,NA,"MAK_17","MAK_17 2115",2048,1536,"MAK_17",3.15582531816367,0.387337159066838,3,22.1944192145298,1007.80715200208,2.13375315093286,7753,7753,0.00027521645181644,20
1793,2009,408,408,"CAM_50562","MathuAkru-2015-08-08_06-16-12-CAM50562.jpg",844.5380972,1073.252299,2105,302,10,"2015:08:08 06:16:12","takin","movement","",NA,NA,"MAK_17","MAK_17 2105",2048,1536,"MAK_17",4.34647476791035,-0.0878593242655702,13,-5.03433928041717,1414.35297199138,3.98983904877142,687926,687926,5.79980848052177e-06,20
1803,2019,418,418,"CAM_50562","MathuAkru-2015-08-06_13-07-14-CAM50562.jpg",2071.296509,1611.575748,2089,303,6,"2015:08:06 13:07:14","takin","movement","",NA,NA,"MAK_17","MAK_17 2089",2048,1536,"MAK_17",1.47241011057669,0.512725888619246,10,29.3791934178828,1879.39211211362,2.69173030776769,682117,682117,3.94614165570964e-06,16
1809,2025,424,424,"CAM_50562","MathuAkru-2015-08-06_13-06-56-CAM50562.jpg",1064.243634,1339.206597,2075,304,9,"2015:08:06 13:06:56","takin","movement","",NA,NA,"MAK_17","MAK_17 2075",2048,1536,"MAK_17",2.08707249919347,0.0197021118915213,16,1.12893101138417,2270.70322480739,4.30666112358141,682117,682117,6.31366924381214e-06,19
1818,2034,433,433,"CAM_50562","MathuAkru-2015-08-06_12-15-42-CAM50562_1.jpg",1471.82714,1633.350913,2025,305,10,"2015:08:06 12:15:42","takin","movement","",NA,NA,"MAK_17","MAK_17 2025",2048,1536,"MAK_17",1.34585636090757,0.21924313346901,25,12.5626315477743,2512.40817772978,3.16110649722597,785746,785746,4.02306406551986e-06,20
1828,2044,443,443,"CAM_50562","MathuAkru-2015-08-06_12-14-57-CAM50562.jpg",1204.56956,1229.221412,2015,306,10,"2015:08:06 12:14:57","takin","movement","",NA,NA,"MAK_17","MAK_17 2015",2048,1536,"MAK_17",2.77884201455081,0.0884016009916693,5,5.06541173682265,2384.35090782464,3.16717492009022,852632,852632,3.71458603487814e-06,17
1838,2054,453,453,"CAM_50562","MathuAkru-2015-08-06_12-13-58-CAM50562.jpg",1212.154745,1244.391782,2005,307,10,"2015:08:06 12:13:58","takin","movement","",NA,NA,"MAK_17","MAK_17 2005",2048,1536,"MAK_17",2.67081464496549,0.0921150867963531,15,5.27819447343103,1666.7922913092,3.99728825430989,852605,852605,4.68832373057851e-06,20
1848,2064,463,463,"CAM_50562","MathuAkru-2015-08-05_14-02-40-CAM50562.jpg",1011.147338,1138.19919,1966,308,10,"2015:08:05 14:02:40","takin","movement","",NA,NA,"MAK_17","MAK_17 1966",2048,1536,"MAK_17",3.53428686263543,-0.00629228923083598,8,-0.360548172926902,1654.65007853442,2.74693856026939,784874,784874,3.49984654896123e-06,20
1858,2074,473,473,"CAM_50562","MathuAkru-2015-08-05_14-02-40-CAM50562.jpg",1985.843519,1452.984375,1966,309,10,"2015:08:05 14:02:40","takin","movement","",NA,NA,"MAK_17","MAK_17 1966",2048,1536,"MAK_17",1.89599011548678,0.470890591875292,18,26.9820309144543,1647.44515581039,2.95810237326206,855018,855018,3.45969602191072e-06,20
1868,2084,483,483,"CAM_50562","MathuAkru-2015-08-05_14-01-47-CAM50562.jpg",1509.105043,1694.715897,1936,310,10,"2015:08:05 14:01:47","takin","movement","",NA,NA,"MAK_17","MAK_17 1936",2048,1536,"MAK_17",1.24776231210554,0.237493309782294,3,13.6083666505255,2824.33904011574,3.20047917249024,871756,871756,3.67130157118533e-06,20
1878,2094,493,493,"CAM_50562","MathuAkru-2015-08-05_13-57-52-CAM50562.jpg",1128.717708,1217.843634,1926,311,10,"2015:08:05 13:57:52","takin","movement","",NA,NA,"MAK_17","MAK_17 1926",2048,1536,"MAK_17",2.82577578104181,0.0512667419656897,13,2.93758431463402,1254.31181310902,1.95729421353723,942755,942755,2.07614302076067e-06,20
1888,2104,503,503,"CAM_50562","MathuAkru-2015-08-05_13-33-13-CAM50562.jpg",1159.058449,1115.443634,1906,312,10,"2015:08:05 13:33:13","takin","movement","",NA,NA,"MAK_17","MAK_17 1906",2048,1536,"MAK_17",4.00167919924676,0.0661206856739958,23,3.78871528911996,1833.21398353212,3.76871690795461,948572,948572,3.97304253968556e-06,20
1898,2114,513,513,"CAM_50562","MathuAkru-2015-08-05_13-08-38-CAM50562.jpg",213.4082505,934.0566656,1896,313,10,"2015:08:05 13:08:38","takin","movement","",NA,NA,"MAK_17","MAK_17 1896",2048,1536,"MAK_17",7.35019991599497,-0.396842127800711,10,-22.7390539229807,1780.59314513257,9.72064247351551,951832,951832,1.02125611174194e-05,20
1908,2124,523,523,"CAM_50562","MathuAkru-2015-08-05_13-08-15-CAM50562.jpg",1200.776968,1130.614005,1886,314,10,"2015:08:05 13:08:15","takin","movement","",NA,NA,"MAK_17","MAK_17 1886",2048,1536,"MAK_17",3.81610177846701,0.0865448583341128,2,4.95902038254467,2080.20603951037,5.8433927271791,954789,954789,6.12008802696627e-06,20
1918,2134,533,533,"CAM_50562","MathuAkru-2015-08-05_13-08-00-CAM50562.jpg",1124.925116,1172.332523,1876,315,10,"2015:08:05 13:08:00","takin","movement","",NA,NA,"MAK_17","MAK_17 1876",2048,1536,"MAK_17",3.23746459349531,0.0494099993081333,12,2.83119296035604,932.974131591149,1.80765908678623,954792,954792,1.89324909172493e-06,20
1928,2144,543,543,"CAM_50562","MathuAkru-2015-08-05_12-45-30-CAM50562.jpg",557.8452995,970.1737631,1866,316,10,"2015:08:05 12:45:30","takin","movement","",NA,NA,"MAK_17","MAK_17 1866",2048,1536,"MAK_17",6.76927659777986,-0.228215773655272,8,-13.0767638304471,1188.00169875485,5.91662658764704,961247,961247,6.15515740246476e-06,20
1938,2154,553,553,"CAM_50562","MathuAkru-2015-08-05_12-29-13-CAM50562_2.jpg",1124.925116,1157.162153,1846,317,10,"2015:08:05 12:29:13","takin","movement","",NA,NA,"MAK_17","MAK_17 1846",2048,1536,"MAK_17",3.40374307082882,0.0494099993081333,18,2.83119296035604,1262.72364839187,2.89966423787508,1023399,1023399,2.83336629982546e-06,20
1948,2164,563,563,"CAM_50562","MathuAkru-2015-08-05_12-28-59-CAM50562.jpg",1159.058449,1183.710301,1836,318,10,"2015:08:05 12:28:59","takin","movement","",NA,NA,"MAK_17","MAK_17 1836",2048,1536,"MAK_17",3.14665537094869,0.0661206856739958,28,3.78871528911996,1674.01796042633,3.22574799090313,1025021,1025021,3.14700673537726e-06,20
1958,2174,573,573,"CAM_50562","MathuAkru-2015-08-05_12-28-13-CAM50562.jpg",1420.747338,1217.843634,1806,319,30,"2015:08:05 12:28:13","takin","movement","",NA,NA,"MAK_17","MAK_17 1806",2048,1536,"MAK_17",3.00006844026369,0.194235949117797,38,11.1297198844498,694.445038831842,1.09709777389442,1026601,1026601,1.06867008106794e-06,40
1988,2204,603,603,"CAM_50562","MathuAkru-2015-08-05_11-40-20-CAM50562_1.jpg",1681.440416,1658.847112,1796,320,10,"2015:08:05 11:40:20","takin","movement","",NA,NA,"MAK_17","MAK_17 1796",2048,1536,"MAK_17",1.32692084794066,0.321863692479669,9,18.442789579085,2658.20744120536,3.86273801004668,1024159,1024159,3.7716194556184e-06,20
1998,2214,613,613,"CAM_50562","MathuAkru-2015-08-05_10-55-12-CAM50562_2.jpg",1022.525116,1096.480671,1786,321,10,"2015:08:05 10:55:12","takin","movement","",NA,NA,"MAK_17","MAK_17 1786",2048,1536,"MAK_17",4.15549138105104,-0.000722060279024853,1,-0.0413740539881241,1160.21285947645,3.54718434762625,1021533,1021533,3.47241288105842e-06,20
2008,2224,623,623,"CAM_50562","MathuAkru-2015-08-05_10-54-56-CAM50562.jpg",1196.863152,1053.390632,1776,322,10,"2015:08:05 10:54:56","takin","movement","",NA,NA,"MAK_17","MAK_17 1776",2048,1536,"MAK_17",5.39050275124341,0.0846287679344529,11,4.84922840264415,1410.28302621772,4.88931951858233,1022057,1022057,4.78380317201715e-06,20
2018,2234,633,633,"CAM_50562","MathuAkru-2015-08-05_05-55-07-CAM50562.jpg",1086.99919,1235.963773,1746,323,10,"2015:08:05 05:55:07","takin","movement","",NA,NA,"MAK_17","MAK_17 1746",2048,1536,"MAK_17",2.66776440241768,0.0308425697951436,21,1.76727924926173,2078.15863210434,3.49976203761009,1004274,1004274,3.48486771300471e-06,20
2028,2244,643,643,"CAM_50562","MathuAkru-2015-08-05_05-39-39-CAM50562.jpg",1143.888079,1224.585995,1736,324,10,"2015:08:05 05:39:39","takin","movement","",NA,NA,"MAK_17","MAK_17 1736",2048,1536,"MAK_17",2.7814592808838,0.0586937140646283,9,3.3631498159032,1192.95044689459,2.31153087411283,1005465,1005465,2.29896701935207e-06,14
2038,2254,653,653,"CAM_50562","MathuAkru-2015-08-05_05-39-44-CAM50562.jpg",2019.976852,1262.511921,1741,325,5,"2015:08:05 05:39:44","takin","movement","",NA,NA,"MAK_17","MAK_17 1741",2048,1536,"MAK_17",2.98001266471123,0.487601278241155,19,27.9395532432182,928.639987549194,1.44637430979806,1005481,1005481,1.43848994640183e-06,15
2043,2259,658,658,"CAM_50562","MathuAkru-2015-08-05_05-39-12-CAM50562.jpg",1299.384375,1285.267477,1726,326,10,"2015:08:05 05:39:12","takin","movement","",NA,NA,"MAK_17","MAK_17 1726",2048,1536,"MAK_17",2.44538107911256,0.134820174774144,24,7.72519601455844,1622.60548830113,2.61196015502264,1007262,1007262,2.59312885329005e-06,20
2053,2269,668,668,"CAM_50562","MathuAkru-2015-08-05_04-39-52-CAM50562.jpg",3.194395968,1676.098138,1716,327,10,"2015:08:05 04:39:52","takin","movement","",NA,NA,"MAK_17","MAK_17 1716",2048,1536,"MAK_17",1.12494175241101,-0.499756712580442,10,-28.6360596308593,2973.35331390256,3.88751192245341,1005398,1005398,3.86663980080865e-06,20
2063,2279,678,678,"CAM_50562","MathuAkru-2015-08-05_04-11-56-CAM50562.jpg",741.1535563,1645.531782,1686,328,10,"2015:08:05 04:11:56","takin","movement","",NA,NA,"MAK_17","MAK_17 1686",2048,1536,"MAK_17",1.23980578448366,-0.138473386421721,20,-7.93452504196459,2173.57138595743,2.65369538208801,1003823,1003823,2.64358894156441e-06,20
2073,2289,688,688,"CAM_50562","MathuAkru-2015-08-05_02-56-36-CAM50562.jpg",1121.049692,1383.534447,1676,329,10,"2015:08:05 02:56:36","takin","movement","",NA,NA,"MAK_17","MAK_17 1676",2048,1536,"MAK_17",1.92592031859527,0.0475127045142515,4,2.72247796866661,1198.81622049452,1.25649985748281,8,8,0.157062482185351,10
2083,2299,698,698,"CAM_50562","MathuAkru-2015-08-05_02-45-18-CAM50562.jpg",287.0248422,1684.831382,1656,330,10,"2015:08:05 02:45:18","takin","movement","",NA,NA,"MAK_17","MAK_17 1656",2048,1536,"MAK_17",1.13942008275649,-0.360801587159032,14,-20.6739309442126,2755.19718989558,3.10204418831171,998645,998645,3.10625316134533e-06,20
2093,2309,708,708,"CAM_50562","MathuAkru-2015-08-05_02-43-31-CAM50562.jpg",1049.073264,1452.984375,1646,331,7,"2015:08:05 02:43:31","takin","movement","",NA,NA,"MAK_17","MAK_17 1646",2048,1536,"MAK_17",1.68526311144853,0.0122751402821538,24,0.703365538167416,2041.0877311232,2.67504134476871,998536,998536,2.67896334710888e-06,12
2100,2316,715,715,"CAM_50562","MathuAkru-2015-08-05_02-41-00-CAM50562.jpg",521.9028935,1411.265856,1636,332,10,"2015:08:05 02:41:00","takin","movement","",NA,NA,"MAK_17","MAK_17 1636",2048,1536,"MAK_17",1.69780211962783,-0.24581212950779,31,-14.0850350207964,1100.81264000569,1.22567274252974,998406,998406,1.22762958408678e-06,20
2110,2326,725,725,"CAM_50562","MathuAkru-2015-08-05_02-39-57-CAM50562.jpg",161.7573187,1791.521569,1626,333,10,"2015:08:05 02:39:57","takin","movement","",NA,NA,"MAK_17","MAK_17 1626",2048,1536,"MAK_17",1.00747568830077,-0.422128920678932,41,-24.1879871549028,1984.61760886698,2.30830137431649,998366,998366,2.31207931191215e-06,20
2120,2336,735,735,"CAM_50562","MathuAkru-2015-08-05_02-29-39-CAM50562.jpg",227.1152665,1766.383897,1616,334,10,"2015:08:05 02:29:39","takin","movement","",NA,NA,"MAK_17","MAK_17 1616",2048,1536,"MAK_17",1.03844873356494,-0.390131571717956,51,-22.3545390594389,2217.66076720223,2.99867866761847,997748,997748,3.0054469341141e-06,20
2130,2346,745,745,"CAM_50562","MathuAkru-2015-08-05_02-29-20-CAM50562.jpg",1076.768587,1731.191156,1606,335,9,"2015:08:05 02:29:20","takin","movement","",NA,NA,"MAK_17","MAK_17 1606",2048,1536,"MAK_17",1.1518711090641,0.0258339643341225,61,1.48028615634522,3330.43962497034,2.59064878316639,997728,997728,2.5965481405417e-06,19
2139,2355,754,754,"CAM_50562","MathuAkru-2015-08-05_02-29-07-CAM50562.jpg",927.7103009,1187.502894,1596,336,10,"2015:08:05 02:29:07","takin","movement","",NA,NA,"MAK_17","MAK_17 1596",2048,1536,"MAK_17",2.95982834675381,-0.0471406341104564,70,-2.70115833452915,2056.69067824488,3.24288172248004,997752,997752,3.25018814543097e-06,20
2149,2365,764,764,"CAM_50562","MathuAkru-2015-08-05_02-28-40-CAM50562.jpg",453.6362269,1388.510301,1586,337,10,"2015:08:05 02:28:40","takin","movement","",NA,NA,"MAK_17","MAK_17 1586",2048,1536,"MAK_17",1.75079632918076,-0.279233502533258,80,-16.0000796951557,2491.63940949065,2.38238716758031,997741,997741,2.38778116523257e-06,20
2159,2375,774,774,"CAM_50562","MathuAkru-2015-08-04_14-57-14-CAM50562.jpg",1932.747222,1297.488079,1561,338,10,"2015:08:04 14:57:14","takin","movement","",NA,NA,"MAK_17","MAK_17 1561",2048,1536,"MAK_17",2.65604377232317,0.444896190263364,90,25.4925517020908,1086.38854386579,1.95809389531109,956272,956272,2.0476327815842e-06,20
2169,2385,784,784,"CAM_50562","MathuAkru-2015-08-04_14-56-45-CAM50562.jpg",1144.40964,1603.785539,1551,339,10,"2015:08:04 14:56:45","takin","movement","",NA,NA,"MAK_17","MAK_17 1551",2048,1536,"MAK_17",1.35747028813873,0.0589490551498855,100,3.37778086008844,1398.40763506994,2.03609729899082,956260,956260,2.12922981092049e-06,20
2179,2395,794,794,"CAM_50562","MathuAkru-2015-08-04_14-43-26-CAM50562.jpg",1295.591782,1229.221412,1541,340,10,"2015:08:04 14:43:26","takin","movement","",NA,NA,"MAK_17","MAK_17 1541",2048,1536,"MAK_17",2.82922242464233,0.132963431627016,110,7.61880463222804,2170.31746921558,3.07865939425058,955460,955460,3.22217507195548e-06,14
2189,2405,804,804,"CAM_50562","MathuAkru-2015-08-04_14-43-06-CAM50562.jpg",1439.103958,1645.378739,1531,341,10,"2015:08:04 14:43:06","takin","movement","",NA,NA,"MAK_17","MAK_17 1531",2048,1536,"MAK_17",1.32050018006308,0.203222815989465,120,11.6446673561963,2729.15961695287,4.25674148899631,955459,955459,4.45517964559056e-06,20
2199,2415,814,814,"CAM_50562","MathuAkru-2015-08-04_14-42-37-CAM50562.jpg",1192.392651,1140.857237,1511,342,10,"2015:08:04 14:42:37","takin","movement","",NA,NA,"MAK_17","MAK_17 1511",2048,1536,"MAK_17",3.66533441574706,0.0824401407614407,130,4.72382006563055,1557.67740228773,3.33818096502157,955445,955445,3.49384942620619e-06,20
2209,2425,824,824,"CAM_50562","MathuAkru-2015-08-04_14-42-18-CAM50562.jpg",1436.703706,1163.851219,1501,343,10,"2015:08:04 14:42:18","takin","movement","",NA,NA,"MAK_17","MAK_17 1501",2048,1536,"MAK_17",3.59069192323438,0.202047722471026,140,11.5773344975898,471.785088712171,1.52713421133538,955425,955425,1.59838209313696e-06,14
2219,2435,834,834,"CAM_50562","MathuAkru-2015-08-04_14-02-14-CAM50562.jpg",1107.885668,1061.560313,1388,344,11,"2015:08:04 14:02:14","takin young","movement","",NA,NA,"MAK_17","MAK_17 1388",2048,1536,"MAK_17",5.00245768732579,0.0410679815105915,150,2.35319534055689,1215.1267549027,3.40059562829335,955385,955385,3.55939817800505e-06,21
2230,2446,845,845,"CAM_50562","MathuAkru-2015-08-04_14-33-26-CAM50562.jpg",1079.414005,1066.139931,1471,345,10,"2015:08:04 14:33:26","takin","movement","",NA,NA,"MAK_17","MAK_17 1471",2048,1536,"MAK_17",4.8435205340519,0.0271290839904598,161,1.55449651265335,1139.02125280555,6.95407336540942,954917,954917,7.28238513442468e-06,20
2240,2456,855,855,"CAM_50562","MathuAkru-2015-08-04_14-22-49-CAM50562.jpg",1181.814005,1305.073264,1458,346,10,"2015:08:04 14:22:49","takin","movement","",NA,NA,"MAK_17","MAK_17 1458",2048,1536,"MAK_17",2.28879275407659,0.077261143577618,171,4.42706352699751,5451.24281322941,7.8988458815234,1694618,1694618,4.66113654022523e-06,150
2250,2466,865,865,"CAM_50562","MathuAkru-2015-08-04_14-15-01-CAM50562.jpg",1119.057407,1079.115972,1438,347,10,"2015:08:04 14:15:01","takin","movement","",NA,NA,"MAK_17","MAK_17 1438",2048,1536,"MAK_17",4.61728949256395,0.0465373397648901,3,2.66658956852821,1590.07347703383,6.31104698734129,1694762,1694762,3.72385443344923e-06,30
2260,2476,875,875,"CAM_50562","MathuAkru-2015-08-04_14-05-45-CAM50562.jpg",1133.428646,1228.576853,1418,348,10,"2015:08:04 14:05:45","takin","movement","",NA,NA,"MAK_17","MAK_17 1418",2048,1536,"MAK_17",2.74552209612784,0.0535730800958403,13,3.06973748949165,2059.97096247221,5.55961926602236,1694823,1694823,3.28035391661688e-06,45
2270,2486,885,885,"CAM_50562","MathuAkru-2015-08-04_14-03-09-CAM50562.jpg",1133.428646,1228.576853,1408,349,10,"2015:08:04 14:03:09","takin young","movement","",NA,NA,"MAK_17","MAK_17 1408",2048,1536,"MAK_17",2.74552209612784,0.0535730800958403,23,3.06973748949165,2590.29680702489,6.46651141383505,1694928,1694928,3.81521304376059e-06,40
2280,2496,895,895,"CAM_50562","MathuAkru-2015-08-04_14-02-30-CAM50562_1.jpg",1119.057407,1113.606944,1398,350,10,"2015:08:04 14:02:30","takin","movement","",NA,NA,"MAK_17","MAK_17 1398",2048,1536,"MAK_17",3.985900433452,0.0465373397648901,33,2.66658956852821,2713.40472608919,6.8054803692864,1694982,1694982,4.0150753042135e-06,30
2290,2506,905,905,"CAM_50562","MathuAkru-2015-08-04_14-02-14-CAM50562.jpg",1103.023903,1069.663255,1388,351,10,"2015:08:04 14:02:14","takin","movement","",NA,NA,"MAK_17","MAK_17 1388",2048,1536,"MAK_17",4.80068162486463,0.0386878028711505,43,2.21681110451692,4838.47255055329,9.37262615836712,2578102,2578102,3.63547530639483e-06,64
2300,2516,915,915,"CAM_50562","MathuAkru-2015-08-04_14-01-34-CAM50562.jpg",605.2318671,984.6189292,1378,352,10,"2015:08:04 14:01:34","takin","movement","",NA,NA,"MAK_17","MAK_17 1378",2048,1536,"MAK_17",6.29888254653126,-0.205016689372517,5,-11.7474563010452,6362.87680188765,12.0693041652941,3296530,3296530,3.6612147213264e-06,37
2310,2526,925,925,"CAM_50562","MathuAkru-2015-08-04_14-00-33-CAM50562.jpg",1193.588634,1230.925963,1358,353,10,"2015:08:04 14:00:33","takin","movement","",NA,NA,"MAK_17","MAK_17 1358",2048,1536,"MAK_17",2.75990992217514,0.0830256592284449,15,4.7573702737899,3810.68494861517,6.62611051928392,3492730,3492730,1.89711501297951e-06,97
2320,2536,935,935,"CAM_50562","MathuAkru-2015-08-04_14-00-19-CAM50562.jpg",1161.28501,1283.10874,1348,354,10,"2015:08:04 14:00:19","takin","movement","",NA,NA,"MAK_17","MAK_17 1348",2048,1536,"MAK_17",2.40090604847569,0.067210745134215,25,3.85117569619052,4734.24551592196,7.49349854302616,3492847,3492847,2.1453841359287e-06,70
2330,2546,945,945,"CAM_50562","MathuAkru-2015-08-04_13-59-01-CAM50562.jpg",1288.006597,1251.976968,1328,355,10,"2015:08:04 13:59:01","takin","movement","",NA,NA,"MAK_17","MAK_17 1328",2048,1536,"MAK_17",2.65518045883584,0.129249945822333,35,7.40602189561966,2184.1162375066,4.7663366544854,3492900,3492900,1.36457861790644e-06,30
2340,2556,955,955,"CAM_50562","MathuAkru-2015-08-04_13-59-15-CAM50562.jpg",59.20659722,1248.184375,1338,356,4,"2015:08:04 13:59:15","takin","movement","",NA,NA,"MAK_17","MAK_17 1338",2048,1536,"MAK_17",2.17694416275235,-0.47233476911586,45,-27.0647822703388,3811.0950917946,10.7619475018004,3493709,3493709,3.08037890442517e-06,32
2344,2560,959,959,"CAM_50562","MathuAkru-2015-08-04_13-59-22-CAM50562.jpg",1985.843519,1270.939931,1345,357,3,"2015:08:04 13:59:22","takin","movement","",NA,NA,"MAK_17","MAK_17 1345",2048,1536,"MAK_17",2.88720976787435,0.470890591875292,49,26.9820309144543,2612.33694411115,3.93282354452031,4377445,4377445,8.98429002425001e-07,33
2347,2563,962,962,"CAM_50562","MathuAkru-2015-08-04_13-58-33-CAM50562.jpg",1246.288079,1297.488079,1318,358,10,"2015:08:04 13:58:33","takin","movement","",NA,NA,"MAK_17","MAK_17 1318",2048,1536,"MAK_17",2.3538953137152,0.108825773651786,52,6.23571683024736,3609.30377404145,6.93837002460093,4458936,4458936,1.55605956770874e-06,28
2357,2573,972,972,"CAM_50562","MathuAkru-2015-08-04_13-57-53-CAM50562_1.jpg",1595.206597,1320.243634,1298,359,6,"2015:08:04 13:57:53","takin","movement","",NA,NA,"MAK_17","MAK_17 1298",2048,1536,"MAK_17",2.36463929389418,0.279646124583807,62,16.0237229386522,3829.65611176915,5.49195921753963,1035204,1035204,5.3051951282449e-06,16
2363,2579,978,978,"CAM_50562","MathuAkru-2015-08-04_13-58-12-CAM50562_1.jpg",1982.050926,1289.902894,1312,360,6,"2015:08:04 13:58:12","takin","movement","",NA,NA,"MAK_17","MAK_17 1312",2048,1536,"MAK_17",2.73609778333774,0.469033848728165,2,26.8756395321238,1863.87645128647,2.47800249365026,1035209,1035209,2.39372193793742e-06,11
2369,2585,984,984,"CAM_50562","MathuAkru-2015-08-04_13-57-53-CAM50562_1.jpg",965.6362269,1119.236227,1298,361,10,"2015:08:04 13:57:53","takin","movement","",NA,NA,"MAK_17","MAK_17 1298",2048,1536,"MAK_17",3.74132868173388,-0.0285732045974666,8,-1.63724462343484,260.17902260866,0.970977350677871,1035212,1035212,9.37950246594776e-07,20
2379,2595,994,994,"CAM_50562","MathuAkru-2015-08-04_13-57-39-CAM50562_1.jpg",1159.058449,1179.917708,1288,362,10,"2015:08:04 13:57:39","takin","movement","",NA,NA,"MAK_17","MAK_17 1288",2048,1536,"MAK_17",3.18445597473113,0.0661206856739958,18,3.78871528911996,1202.97622243145,2.46566236963562,1035198,1035198,2.38182682891159e-06,20
2389,2605,1004,1004,"CAM_50562","MathuAkru-2015-08-04_13-57-01-CAM50562.jpg",1081.374219,1145.178132,1278,363,10,"2015:08:04 13:57:01","takin young","movement","",NA,NA,"MAK_17","MAK_17 1278",2048,1536,"MAK_17",3.50950897081736,0.0280887477116667,28,1.6094852438785,2127.49542638497,4.48437487039699,1035179,1035179,4.33198014101618e-06,20
2399,2615,1014,1014,"CAM_50562","MathuAkru-2015-08-04_13-56-38-CAM50562.jpg",1064.243634,1456.776968,1268,364,9,"2015:08:04 13:56:38","takin young","movement","",NA,NA,"MAK_17","MAK_17 1268",2048,1536,"MAK_17",1.67761730144117,0.0197021118915213,38,1.12893101138417,2173.73527714466,2.86279190509569,1035258,1035258,2.76529319753693e-06,19
2408,2624,1023,1023,"CAM_50562","MathuAkru-2015-08-04_13-55-45-CAM50562.jpg",1312.617667,1441.355702,1248,365,10,"2015:08:04 13:55:45","takin","movement","",NA,NA,"MAK_17","MAK_17 1248",2048,1536,"MAK_17",1.77538375162504,0.141298809374517,47,8.09642177715985,1978.85727918776,2.8088494375309,1035249,1035249,2.71321144722758e-06,20
