"","X","species","speed","category","size","Body_mass_g"
"1447",1447,"coati",0.225,"SF","small",3775.5
"1448",1448,"tamandua",0.257142857142857,"LS","large",4800
"1449",1449,"agouti",0.278571428571429,"SF","small",2309.12
"1450",1450,"rat",0.468,"SF","small",282.17
"1451",1451,"agouti",0.321428571428571,"SF","small",2309.12
"1452",1452,"coati",0.36,"SF","small",3775.5
"1453",1453,"paca",0.48,"LS","large",8172.55
"1454",1454,"agouti",0.364285714285714,"SF","small",2309.12
"1455",1455,"coati",0.364285714285714,"SF","small",3775.5
"1456",1456,"peccary",0.3375,"LS","large",21133.69
"1457",1457,"agouti",0.385714285714286,"SF","small",2309.12
"1458",1458,"brocket",0.407142857142857,"LF","large",20546.86
"1459",1459,"agouti",0.495,"SF","small",2309.12
"1460",1460,"coati",0.591428571428571,"SF","small",3775.5
"1461",1461,"agouti",0.6,"SF","small",2309.12
"1462",1462,"coati",0.664285714285714,"SF","small",3775.5
"1463",1463,"agouti",0.771428571428571,"SF","small",2309.12
"1464",1464,"agouti",0.14,"SF","small",2309.12
"1465",1465,"paca",0.255,"LS","large",8172.55
"1466",1466,"ocelot",0.3168,"LF","large",11880
"1467",1467,"agouti",0.57,"SF","small",2309.12
"1468",1468,"rat",0.33,"SF","small",282.17
"1469",1469,"agouti",0.653999999999999,"SF","small",2309.12
"1470",1470,"agouti",0.0694736842105264,"SF","small",2309.12
"1471",1471,"agouti",0.84,"SF","small",2309.12
"1472",1472,"paca",0.058846153846154,"LS","large",8172.55
"1473",1473,"paca",0.192,"LS","large",8172.55
"1474",1474,"brocket",0.104347826086956,"LF","large",20546.86
"1475",1475,"agouti",0.195,"SF","small",2309.12
"1476",1476,"agouti",0.313714285714286,"SF","small",2309.12
"1477",1477,"agouti",0.219,"SF","small",2309.12
"1478",1478,"rat",0.27,"SF","small",282.17
"1479",1479,"rat",0.159,"SF","small",282.17
"1480",1480,"rat",0.0646153846153848,"SF","small",282.17
"1481",1481,"agouti",0.192,"SF","small",2309.12
"1482",1482,"ocelot",0.48,"LF","large",11880
"1483",1483,"coati",0.175,"SF","small",3775.5
"1484",1484,"agouti",0.2825,"SF","small",2309.12
"1485",1485,"agouti",0.18,"SF","small",2309.12
"1486",1486,"agouti",0.324,"SF","small",2309.12
"1487",1487,"brocket",0.114375,"LF","large",20546.86
"1488",1488,"agouti",0.2988,"SF","small",2309.12
"1489",1489,"agouti",0.244285714285714,"SF","small",2309.12
"1490",1490,"peccary",0.45,"LS","large",21133.69
"1491",1491,"agouti",0.471428571428571,"SF","small",2309.12
"1492",1492,"coati",0.168,"SF","small",3775.5
"1493",1493,"agouti",0.2052,"SF","small",2309.12
"1494",1494,"agouti",0.540000000000001,"SF","small",2309.12
"1495",1495,"opossum",0.18,"LF","large",1134.75
"1496",1496,"opossum",0.2736,"LF","large",1134.75
"1497",1497,"agouti",0.928799999999999,"SF","small",2309.12
"1498",1498,"agouti",0.0857142857142857,"SF","small",2309.12
"1499",1499,"agouti",0.15,"SF","small",2309.12
"1500",1500,"armadillo",0.0729999999999998,"SF","small",3949.01
"1501",1501,"armadillo",0.683999999999999,"SF","small",3949.01
"1502",1502,"agouti",0.129545454545455,"SF","small",2309.12
"1503",1503,"paca",0.33,"LS","large",8172.55
"1504",1504,"agouti",0.288,"SF","small",2309.12
"1505",1505,"peccary",0.324,"LS","large",21133.69
"1506",1506,"agouti",0.36,"SF","small",2309.12
"1507",1507,"agouti",0.405,"SF","small",2309.12
"1508",1508,"ocelot",0.688500000000001,"LF","large",11880
"1509",1509,"agouti",0.164285714285715,"SF","small",2309.12
"1510",1510,"brocket",0.197142857142857,"LF","large",20546.86
"1511",1511,"mouse",0.1575,"SF","small",19.3
"1512",1512,"agouti",0.04725,"SF","small",2309.12
"1513",1513,"agouti",0.0573529411764706,"SF","small",2309.12
"1514",1514,"agouti",0.219,"SF","small",2309.12
"1515",1515,"agouti",0.0980769230769234,"SF","small",2309.12
"1516",1516,"paca",0.4005,"LS","large",8172.55
"1517",1517,"ocelot",0.4248,"LF","large",11880
"1518",1518,"paca",0.132857142857142,"LS","large",8172.55
"1519",1519,"armadillo",0.118125,"SF","small",3949.01
"1520",1520,"armadillo",1.035,"SF","small",3949.01
"1521",1521,"opossum",0.2196,"LF","large",1134.75
"1522",1522,"squirrel",0.308571428571428,"SF","small",545.4
"1523",1523,"agouti",0.0392307692307694,"SF","small",2309.12
"1524",1524,"agouti",0.36,"SF","small",2309.12
"1525",1525,"agouti",0.12075,"SF","small",2309.12
"1526",1526,"tamandua",0.192,"LS","large",4800
"1527",1527,"tamandua",0.4068,"LS","large",4800
"1528",1528,"paca",0.195000000000001,"LS","large",8172.55
"1529",1529,"agouti",0.51,"SF","small",2309.12
"1530",1530,"rat",0.0680769230769233,"SF","small",282.17
"1531",1531,"agouti",0.0637500000000001,"SF","small",2309.12
"1532",1532,"agouti",0.21,"SF","small",2309.12
"1533",1533,"agouti",0.282,"SF","small",2309.12
"1534",1534,"peccary",0.3,"LS","large",21133.69
"1535",1535,"brocket",0.0669230769230771,"LF","large",20546.86
"1536",1536,"agouti",0.0620454545454547,"SF","small",2309.12
"1537",1537,"paca",0.12,"LS","large",8172.55
"1538",1538,"paca",0.192857142857142,"LS","large",8172.55
"1539",1539,"tamandua",0.225,"LS","large",4800
"1540",1540,"agouti",0.273,"SF","small",2309.12
"1541",1541,"squirrel",0.2425,"SF","small",545.4
"1542",1542,"ocelot",0.411,"LF","large",11880
"1543",1543,"brocket",0.606,"LF","large",20546.86
"1544",1544,"paca",0.0599999999999998,"LS","large",8172.55
"1545",1545,"agouti",0.0361764705882353,"SF","small",2309.12
"1546",1546,"brocket",0.0715384615384618,"LF","large",20546.86
"1547",1547,"agouti",0.305357142857142,"SF","small",2309.12
"1548",1548,"agouti",0.0615,"SF","small",2309.12
"1549",1549,"rat",0.27,"SF","small",282.17
"1550",1550,"agouti",0.12,"SF","small",2309.12
"1551",1551,"agouti",0.333,"SF","small",2309.12
"1552",1552,"rat",0.102857142857143,"SF","small",282.17
"1553",1553,"agouti",0.110204081632653,"SF","small",2309.12
"1554",1554,"agouti",0.21,"SF","small",2309.12
"1555",1555,"rat",0.3,"SF","small",282.17
"1556",1556,"agouti",0.214285714285714,"SF","small",2309.12
"1557",1557,"agouti",0.176785714285714,"SF","small",2309.12
"1558",1558,"agouti",0.33,"SF","small",2309.12
"1559",1559,"paca",0.275,"LS","large",8172.55
"1560",1560,"peccary",0.257142857142857,"LS","large",21133.69
"1561",1561,"agouti",0.257142857142857,"SF","small",2309.12
"1562",1562,"peccary",0.36,"LS","large",21133.69
"1563",1563,"agouti",0.241071428571429,"SF","small",2309.12
"1564",1564,"brocket",0.241071428571429,"LF","large",20546.86
"1565",1565,"agouti",0.257142857142857,"SF","small",2309.12
"1566",1566,"peccary",0.293877551020408,"LS","large",21133.69
"1567",1567,"paca",0.48,"LS","large",8172.55
"1568",1568,"brocket",0.257142857142857,"LF","large",20546.86
"1569",1569,"opossum",0.437142857142857,"LF","large",1134.75
"1570",1570,"peccary",0.364285714285714,"LS","large",21133.69
"1571",1571,"brocket",0.437142857142857,"LF","large",20546.86
"1572",1572,"agouti",0.375,"SF","small",2309.12
"1573",1573,"brocket",0.321428571428571,"LF","large",20546.86
"1574",1574,"peccary",0.54,"LS","large",21133.69
"1575",1575,"peccary",0.477551020408163,"LS","large",21133.69
"1576",1576,"agouti",0.557142857142857,"SF","small",2309.12
"1577",1577,"ocelot",0.466071428571429,"LF","large",11880
"1578",1578,"agouti",0.869999999999999,"SF","small",2309.12
"1579",1579,"peccary",0.6,"LS","large",21133.69
"1580",1580,"agouti",0.300857142857143,"SF","small",2309.12
"1581",1581,"ocelot",0.342,"LF","large",11880
"1582",1582,"brocket",0.106530612244898,"LF","large",20546.86
"1583",1583,"peccary",0.207692307692308,"LS","large",21133.69
"1584",1584,"agouti",0.0417857142857143,"SF","small",2309.12
"1585",1585,"agouti",0.267857142857143,"SF","small",2309.12
"1586",1586,"ocelot",0.19125,"LF","large",11880
"1587",1587,"agouti",0.239142857142857,"SF","small",2309.12
"1588",1588,"rat",0.118681318681319,"SF","small",282.17
"1589",1589,"agouti",0.275510204081633,"SF","small",2309.12
"1590",1590,"ocelot",0.659999999999999,"LF","large",11880
"1591",1591,"ocelot",0.655714285714285,"LF","large",11880
"1592",1592,"agouti",0.198367346938775,"SF","small",2309.12
"1593",1593,"agouti",0.0420779220779221,"SF","small",2309.12
"1594",1594,"squirrel",0.187714285714286,"SF","small",545.4
"1595",1595,"agouti",0.115714285714286,"SF","small",2309.12
"1596",1596,"agouti",0.145714285714286,"SF","small",2309.12
"1597",1597,"agouti",0.0455844155844157,"SF","small",2309.12
"1598",1598,"agouti",0.132857142857143,"SF","small",2309.12
"1599",1599,"armadillo",0.850500000000001,"SF","small",3949.01
"1600",1600,"rat",0.129,"SF","small",282.17
"1601",1601,"rat",0.122142857142857,"SF","small",282.17
"1602",1602,"agouti",0.192,"SF","small",2309.12
"1603",1603,"agouti",0.1125,"SF","small",2309.12
"1604",1604,"brocket",0.252,"LF","large",20546.86
"1605",1605,"agouti",0.102,"SF","small",2309.12
"1606",1606,"agouti",0.405,"SF","small",2309.12
"1607",1607,"paca",0.216,"LS","large",8172.55
"1608",1608,"agouti",0.214285714285714,"SF","small",2309.12
"1609",1609,"tamandua",0.495000000000001,"LS","large",4800
"1610",1610,"agouti",0.130714285714286,"SF","small",2309.12
"1611",1611,"squirrel",0.396428571428571,"SF","small",545.4
"1612",1612,"opossum",0.175,"LF","large",1134.75
"1613",1613,"paca",0.218571428571428,"LS","large",8172.55
"1614",1614,"brocket",0.375,"LF","large",20546.86
"1615",1615,"armadillo",0.27,"SF","small",3949.01
"1616",1616,"agouti",0.278571428571428,"SF","small",2309.12
"1617",1617,"agouti",0.17265306122449,"SF","small",2309.12
"1618",1618,"agouti",0.440357142857143,"SF","small",2309.12
"1619",1619,"mouse",0.0749999999999999,"SF","small",19.3
"1620",1620,"agouti",0.0921428571428571,"SF","small",2309.12
"1621",1621,"rat",0.144,"SF","small",282.17
"1622",1622,"agouti",0.0338345864661654,"SF","small",2309.12
"1623",1623,"agouti",0.218571428571428,"SF","small",2309.12
"1624",1624,"ocelot",0.225,"LF","large",11880
"1625",1625,"agouti",0.332142857142857,"SF","small",2309.12
"1626",1626,"peccary",0.192857142857143,"LS","large",21133.69
"1627",1627,"agouti",0.321428571428572,"SF","small",2309.12
"1628",1628,"agouti",0.09,"SF","small",2309.12
"1629",1629,"brocket",0.376071428571429,"LF","large",20546.86
"1630",1630,"agouti",0.0734693877551018,"SF","small",2309.12
"1631",1631,"rat",0.495000000000001,"SF","small",282.17
"1632",1632,"agouti",0.29868131868132,"SF","small",2309.12
"1633",1633,"squirrel",0.0728571428571428,"SF","small",545.4
"1634",1634,"paca",0.255,"LS","large",8172.55
"1635",1635,"agouti",0.121558441558442,"SF","small",2309.12
"1636",1636,"peccary",0.321428571428571,"LS","large",21133.69
"1637",1637,"ocelot",0.102857142857143,"LF","large",11880
"1638",1638,"paca",0.345,"LS","large",8172.55
"1639",1639,"squirrel",0.119387755102041,"SF","small",545.4
"1640",1640,"agouti",0.278571428571429,"SF","small",2309.12
"1641",1641,"agouti",0.321428571428571,"SF","small",2309.12
"1642",1642,"coati",0.602142857142857,"SF","small",3775.5
"1643",1643,"agouti",0.171,"SF","small",2309.12
"1644",1644,"agouti",0.17265306122449,"SF","small",2309.12
"1645",1645,"paca",0.200571428571428,"LS","large",8172.55
"1646",1646,"agouti",0.575357142857143,"SF","small",2309.12
"1647",1647,"agouti",0.149142857142857,"SF","small",2309.12
"1648",1648,"agouti",0.21,"SF","small",2309.12
"1649",1649,"squirrel",0.187714285714286,"SF","small",545.4
"1650",1650,"paca",0.3,"LS","large",8172.55
"1651",1651,"agouti",0.192857142857143,"SF","small",2309.12
"1652",1652,"rat",0.0524175824175826,"SF","small",282.17
"1653",1653,"paca",0.15,"LS","large",8172.55
"1654",1654,"agouti",0.101785714285715,"SF","small",2309.12
"1655",1655,"agouti",0.189,"SF","small",2309.12
"1656",1656,"agouti",0.225,"SF","small",2309.12
"1657",1657,"mouse",0.162,"SF","small",19.3
"1658",1658,"agouti",0.1625,"SF","small",2309.12
"1659",1659,"agouti",0.144,"SF","small",2309.12
"1660",1660,"agouti",0.212422360248447,"SF","small",2309.12
"1661",1661,"agouti",0.163469387755102,"SF","small",2309.12
"1662",1662,"coati",0.0661224489795916,"SF","small",3775.5
"1663",1663,"paca",0.102857142857143,"LS","large",8172.55
"1664",1664,"agouti",0.635999999999999,"SF","small",2309.12
"1665",1665,"agouti",0.188181818181819,"SF","small",2309.12
"1666",1666,"ocelot",0.21,"LF","large",11880
"1667",1667,"agouti",0.154285714285714,"SF","small",2309.12
"1668",1668,"agouti",0.128571428571428,"SF","small",2309.12
"1669",1669,"rat",0.1125,"SF","small",282.17
"1670",1670,"rat",0.18,"SF","small",282.17
"1671",1671,"agouti",0.205714285714286,"SF","small",2309.12
"1672",1672,"agouti",0.1265625,"SF","small",2309.12
"1673",1673,"coati",0.144642857142857,"SF","small",3775.5
"1674",1674,"coati",0.16530612244898,"SF","small",3775.5
"1675",1675,"agouti",0.202040816326531,"SF","small",2309.12
"1676",1676,"coati",0.202040816326531,"SF","small",3775.5
"1677",1677,"coati",0.1546875,"SF","small",3775.5
"1678",1678,"brocket",0.220408163265306,"LF","large",20546.86
"1679",1679,"agouti",0.1828125,"SF","small",2309.12
"1680",1680,"brocket",0.24375,"LF","large",20546.86
"1681",1681,"ocelot",0.2925,"LF","large",11880
"1682",1682,"agouti",0.225,"SF","small",2309.12
"1683",1683,"agouti",0.3825,"SF","small",2309.12
"1684",1684,"agouti",0.2390625,"SF","small",2309.12
"1685",1685,"agouti",0.375,"SF","small",2309.12
"1686",1686,"peccary",0.321428571428571,"LS","large",21133.69
"1687",1687,"brocket",0.369642857142857,"LF","large",20546.86
"1688",1688,"peccary",0.3375,"LS","large",21133.69
"1689",1689,"coati",0.401785714285714,"SF","small",3775.5
"1690",1690,"agouti",0.642857142857142,"SF","small",2309.12
"1691",1691,"squirrel",0.417857142857143,"SF","small",545.4
"1692",1692,"agouti",0.629999999999999,"SF","small",2309.12
"1693",1693,"coati",0.498214285714286,"SF","small",3775.5
"1694",1694,"peccary",0.587755102040816,"LS","large",21133.69
"1695",1695,"coati",0.73469387755102,"SF","small",3775.5
"1696",1696,"agouti",0.354375,"SF","small",2309.12
"1697",1697,"ocelot",0.226285714285714,"LF","large",11880
"1698",1698,"peccary",0.708749999999999,"LS","large",21133.69
"1699",1699,"agouti",0.0889285714285716,"SF","small",2309.12
"1700",1700,"agouti",0.0374999999999999,"SF","small",2309.12
"1701",1701,"agouti",0.228857142857143,"SF","small",2309.12
"1702",1702,"agouti",0.110571428571428,"SF","small",2309.12
"1703",1703,"agouti",0.194464285714286,"SF","small",2309.12
"1704",1704,"agouti",0.253125,"SF","small",2309.12
"1705",1705,"paca",0.140625,"LS","large",8172.55
"1706",1706,"agouti",0.283125,"SF","small",2309.12
"1707",1707,"agouti",0.1209375,"SF","small",2309.12
"1708",1708,"squirrel",0.5625,"SF","small",545.4
"1709",1709,"mouse",0.12375,"SF","small",19.3
"1710",1710,"agouti",0.275142857142857,"SF","small",2309.12
"1711",1711,"paca",0.215625,"LS","large",8172.55
"1712",1712,"agouti",0.253928571428571,"SF","small",2309.12
"1713",1713,"peccary",0.107678571428571,"LS","large",21133.69
"1714",1714,"agouti",0.120288461538462,"SF","small",2309.12
"1715",1715,"rat",0.1425,"SF","small",282.17
"1716",1716,"opossum",0.0977142857142856,"LF","large",1134.75
"1717",1717,"paca",0.3375,"LS","large",8172.55
"1718",1718,"opossum",0.49725,"LF","large",1134.75
"1719",1719,"peccary",0.0843750000000001,"LS","large",21133.69
"1720",1720,"agouti",0.14175,"SF","small",2309.12
"1721",1721,"mouse",0.0871875000000001,"SF","small",19.3
"1722",1722,"rat",0.0327272727272728,"SF","small",282.17
"1723",1723,"rat",0.0674999999999999,"SF","small",282.17
"1724",1724,"agouti",0.102857142857143,"SF","small",2309.12
"1725",1725,"agouti",0.12825,"SF","small",2309.12
"1726",1726,"coati",0.110204081632653,"SF","small",3775.5
"1727",1727,"agouti",0.18675,"SF","small",2309.12
"1728",1728,"brocket",0.140625,"LF","large",20546.86
"1729",1729,"paca",0.439714285714285,"LS","large",8172.55
"1730",1730,"brocket",0.12375,"LF","large",20546.86
"1731",1731,"brocket",0.369642857142857,"LF","large",20546.86
"1732",1732,"agouti",0.388125,"SF","small",2309.12
"1733",1733,"squirrel",0.0450000000000001,"SF","small",545.4
"1734",1734,"agouti",0.226285714285714,"SF","small",2309.12
"1735",1735,"agouti",0.918367346938775,"SF","small",2309.12
"1736",1736,"agouti",0.225,"SF","small",2309.12
"1737",1737,"rat",0.36,"SF","small",282.17
"1738",1738,"paca",0.2205,"LS","large",8172.55
"1739",1739,"mouse",0.0322499999999999,"SF","small",19.3
"1740",1740,"peccary",0.124772727272727,"LS","large",21133.69
"1741",1741,"paca",0.18,"LS","large",8172.55
"1742",1742,"paca",0.0909375000000002,"LS","large",8172.55
"1743",1743,"agouti",0.221785714285714,"SF","small",2309.12
"1744",1744,"ocelot",0.286071428571428,"LF","large",11880
"1745",1745,"paca",0.16875,"LS","large",8172.55
"1746",1746,"paca",0.385714285714285,"LS","large",8172.55
"1747",1747,"tamandua",0.262499999999999,"LS","large",4800
"1748",1748,"paca",0.33,"LS","large",8172.55
"1749",1749,"agouti",0.11025,"SF","small",2309.12
"1750",1750,"rat",0.1,"SF","small",282.17
"1751",1751,"mouse",0.077019230769231,"SF","small",19.3
"1752",1752,"peccary",0.244285714285714,"LS","large",21133.69
"1753",1753,"paca",0.129,"LS","large",8172.55
"1754",1754,"peccary",0.0586607142857141,"LS","large",21133.69
"1755",1755,"ocelot",0.1845,"LF","large",11880
"1756",1756,"paca",0.26325,"LS","large",8172.55
"1757",1757,"brocket",0.696428571428571,"LF","large",20546.86
"1758",1758,"agouti",0.124897959183673,"SF","small",2309.12
"1759",1759,"agouti",0.208928571428571,"SF","small",2309.12
"1760",1760,"paca",0.4185,"LS","large",8172.55
"1761",1761,"brocket",0.265909090909091,"LF","large",20546.86
"1762",1762,"rat",0.0925961538461541,"SF","small",282.17
"1763",1763,"brocket",0.29,"LF","large",20546.86
"1764",1764,"agouti",0.124285714285714,"SF","small",2309.12
"1765",1765,"agouti",0.0761538461538464,"SF","small",2309.12
"1766",1766,"agouti",0.121875,"SF","small",2309.12
"1767",1767,"agouti",0.17775,"SF","small",2309.12
"1768",1768,"paca",0.131785714285714,"LS","large",8172.55
"1769",1769,"peccary",0.02,"LS","large",21133.69
"1770",1770,"coati",0.02,"SF","small",3775.5
"1771",1771,"rat",0.02,"SF","small",282.17
"1772",1772,"agouti",0.0285714285714286,"SF","small",2309.12
"1773",1773,"brocket",0.04,"LF","large",20546.86
"1774",1774,"peccary",0.0599999999999999,"LS","large",21133.69
"1775",1775,"rat",0.0599999999999999,"SF","small",282.17
"1776",1776,"coati",0.0428571428571428,"SF","small",3775.5
"1777",1777,"squirrel",0.0428571428571428,"SF","small",545.4
"1778",1778,"agouti",0.0599999999999999,"SF","small",2309.12
"1779",1779,"rat",0.0799999999999999,"SF","small",282.17
"1780",1780,"agouti",0.05,"SF","small",2309.12
"1781",1781,"paca",0.0799999999999999,"LS","large",8172.55
"1782",1782,"agouti",0.0799999999999999,"SF","small",2309.12
"1783",1783,"peccary",0.0799999999999999,"LS","large",21133.69
"1784",1784,"agouti",0.0799999999999999,"SF","small",2309.12
"1785",1785,"coati",0.05,"SF","small",3775.5
"1786",1786,"agouti",0.0999999999999999,"SF","small",2309.12
"1787",1787,"agouti",0.0625,"SF","small",2309.12
"1788",1788,"peccary",0.0999999999999999,"LS","large",21133.69
"1789",1789,"tamandua",0.0714285714285714,"LS","large",4800
"1790",1790,"brocket",0.0999999999999999,"LF","large",20546.86
"1791",1791,"rat",0.0999999999999999,"SF","small",282.17
"1792",1792,"agouti",0.0999999999999999,"SF","small",2309.12
"1793",1793,"peccary",0.0625,"LS","large",21133.69
"1794",1794,"tamandua",0.0714285714285714,"LS","large",4800
"1795",1795,"agouti",0.0999999999999999,"SF","small",2309.12
"1796",1796,"rat",0.0999999999999999,"SF","small",282.17
"1797",1797,"agouti",0.0999999999999999,"SF","small",2309.12
"1798",1798,"agouti",0.075,"SF","small",2309.12
"1799",1799,"agouti",0.12,"SF","small",2309.12
"1800",1800,"squirrel",0.0857142857142857,"SF","small",545.4
"1801",1801,"peccary",0.12,"LS","large",21133.69
"1802",1802,"agouti",0.1,"SF","small",2309.12
"1803",1803,"coati",0.0857142857142857,"SF","small",3775.5
"1804",1804,"agouti",0.12,"SF","small",2309.12
"1805",1805,"peccary",0.0857142857142857,"LS","large",21133.69
"1806",1806,"coati",0.0857142857142857,"SF","small",3775.5
"1807",1807,"agouti",0.12,"SF","small",2309.12
"1808",1808,"agouti",0.12,"SF","small",2309.12
"1809",1809,"peccary",0.0857142857142857,"LS","large",21133.69
"1810",1810,"agouti",0.075,"SF","small",2309.12
"1811",1811,"agouti",0.116666666666667,"SF","small",2309.12
"1812",1812,"agouti",0.1,"SF","small",2309.12
"1813",1813,"paca",0.14,"LS","large",8172.55
"1814",1814,"peccary",0.14,"LS","large",21133.69
"1815",1815,"coati",0.0875,"SF","small",3775.5
"1816",1816,"agouti",0.0875,"SF","small",2309.12
"1817",1817,"peccary",0.14,"LS","large",21133.69
"1818",1818,"peccary",0.14,"LS","large",21133.69
"1819",1819,"brocket",0.16,"LF","large",20546.86
"1820",1820,"brocket",0.133333333333333,"LF","large",20546.86
"1821",1821,"agouti",0.114285714285714,"SF","small",2309.12
"1822",1822,"rat",0.16,"SF","small",282.17
"1823",1823,"agouti",0.114285714285714,"SF","small",2309.12
"1824",1824,"peccary",0.133333333333333,"LS","large",21133.69
"1825",1825,"agouti",0.133333333333333,"SF","small",2309.12
"1826",1826,"agouti",0.16,"SF","small",2309.12
"1827",1827,"agouti",0.1,"SF","small",2309.12
"1828",1828,"agouti",0.133333333333333,"SF","small",2309.12
"1829",1829,"coati",0.1,"SF","small",3775.5
"1830",1830,"agouti",0.15,"SF","small",2309.12
"1831",1831,"peccary",0.15,"LS","large",21133.69
"1832",1832,"coati",0.128571428571429,"SF","small",3775.5
"1833",1833,"agouti",0.128571428571429,"SF","small",2309.12
"1834",1834,"agouti",0.18,"SF","small",2309.12
"1835",1835,"agouti",0.18,"SF","small",2309.12
"1836",1836,"agouti",0.1125,"SF","small",2309.12
"1837",1837,"agouti",0.1125,"SF","small",2309.12
"1838",1838,"agouti",0.128571428571429,"SF","small",2309.12
"1839",1839,"peccary",0.18,"LS","large",21133.69
"1840",1840,"paca",0.18,"LS","large",8172.55
"1841",1841,"agouti",0.1125,"SF","small",2309.12
"1842",1842,"peccary",0.18,"LS","large",21133.69
"1843",1843,"ocelot",0.2,"LF","large",11880
"1844",1844,"agouti",0.142857142857143,"SF","small",2309.12
"1845",1845,"coati",0.2,"SF","small",3775.5
"1846",1846,"peccary",0.2,"LS","large",21133.69
"1847",1847,"peccary",0.125,"LS","large",21133.69
"1848",1848,"agouti",0.125,"SF","small",2309.12
"1849",1849,"peccary",0.25,"LS","large",21133.69
"1850",1850,"paca",0.25,"LS","large",8172.55
"1851",1851,"agouti",0.2,"SF","small",2309.12
"1852",1852,"opossum",0.22,"LF","large",1134.75
"1853",1853,"agouti",0.157142857142857,"SF","small",2309.12
"1854",1854,"agouti",0.157142857142857,"SF","small",2309.12
"1855",1855,"armadillo",0.22,"SF","small",3949.01
"1856",1856,"paca",0.22,"LS","large",8172.55
"1857",1857,"paca",0.22,"LS","large",8172.55
"1858",1858,"peccary",0.157142857142857,"LS","large",21133.69
"1859",1859,"peccary",0.22,"LS","large",21133.69
"1860",1860,"brocket",0.22,"LF","large",20546.86
"1861",1861,"agouti",0.15,"SF","small",2309.12
"1862",1862,"agouti",0.15,"SF","small",2309.12
"1863",1863,"agouti",0.24,"SF","small",2309.12
"1864",1864,"paca",0.24,"LS","large",8172.55
"1865",1865,"squirrel",0.15,"SF","small",545.4
"1866",1866,"coati",0.171428571428571,"SF","small",3775.5
"1867",1867,"rat",0.24,"SF","small",282.17
"1868",1868,"paca",0.3,"LS","large",8172.55
"1869",1869,"peccary",0.24,"LS","large",21133.69
"1870",1870,"armadillo",0.24,"SF","small",3949.01
"1871",1871,"agouti",0.171428571428571,"SF","small",2309.12
"1872",1872,"agouti",0.26,"SF","small",2309.12
"1873",1873,"agouti",0.185714285714286,"SF","small",2309.12
"1874",1874,"agouti",0.185714285714286,"SF","small",2309.12
"1875",1875,"agouti",0.1625,"SF","small",2309.12
"1876",1876,"agouti",0.26,"SF","small",2309.12
"1877",1877,"brocket",0.26,"LF","large",20546.86
"1878",1878,"paca",0.26,"LS","large",8172.55
"1879",1879,"peccary",0.1625,"LS","large",21133.69
"1880",1880,"agouti",0.28,"SF","small",2309.12
"1881",1881,"brocket",0.155555555555556,"LF","large",20546.86
"1882",1882,"ocelot",0.28,"LF","large",11880
"1883",1883,"agouti",0.175,"SF","small",2309.12
"1884",1884,"peccary",0.233333333333333,"LS","large",21133.69
"1885",1885,"agouti",0.175,"SF","small",2309.12
"1886",1886,"agouti",0.233333333333333,"SF","small",2309.12
"1887",1887,"paca",0.28,"LS","large",8172.55
"1888",1888,"ocelot",0.233333333333333,"LF","large",11880
"1889",1889,"ocelot",0.3,"LF","large",11880
"1890",1890,"armadillo",0.3,"SF","small",3949.01
"1891",1891,"agouti",0.3,"SF","small",2309.12
"1892",1892,"paca",0.3,"LS","large",8172.55
"1893",1893,"opossum",0.3,"LF","large",1134.75
"1894",1894,"agouti",0.214285714285714,"SF","small",2309.12
"1895",1895,"paca",0.3,"LS","large",8172.55
"1896",1896,"paca",0.3,"LS","large",8172.55
"1897",1897,"agouti",0.3,"SF","small",2309.12
"1898",1898,"coati",0.214285714285714,"SF","small",3775.5
"1899",1899,"coati",0.32,"SF","small",3775.5
"1900",1900,"squirrel",0.32,"SF","small",545.4
"1901",1901,"brocket",0.36,"LF","large",20546.86
"1902",1902,"brocket",0.32,"LF","large",20546.86
"1903",1903,"agouti",0.228571428571429,"SF","small",2309.12
"1904",1904,"peccary",0.32,"LS","large",21133.69
"1905",1905,"paca",0.32,"LS","large",8172.55
"1906",1906,"paca",0.32,"LS","large",8172.55
"1907",1907,"tamandua",0.4,"LS","large",4800
"1908",1908,"coati",0.228571428571429,"SF","small",3775.5
"1909",1909,"agouti",0.32,"SF","small",2309.12
"1910",1910,"agouti",0.242857142857143,"SF","small",2309.12
"1911",1911,"agouti",0.34,"SF","small",2309.12
"1912",1912,"paca",0.34,"LS","large",8172.55
"1913",1913,"paca",0.34,"LS","large",8172.55
"1914",1914,"peccary",0.242857142857143,"LS","large",21133.69
"1915",1915,"agouti",0.242857142857143,"SF","small",2309.12
"1916",1916,"coati",0.242857142857143,"SF","small",3775.5
"1917",1917,"agouti",0.225,"SF","small",2309.12
"1918",1918,"agouti",0.225,"SF","small",2309.12
"1919",1919,"agouti",0.36,"SF","small",2309.12
"1920",1920,"squirrel",0.257142857142857,"SF","small",545.4
"1921",1921,"agouti",0.36,"SF","small",2309.12
"1922",1922,"agouti",0.36,"SF","small",2309.12
"1923",1923,"agouti",0.257142857142857,"SF","small",2309.12
"1924",1924,"agouti",0.36,"SF","small",2309.12
"1925",1925,"peccary",0.225,"LS","large",21133.69
"1926",1926,"agouti",0.36,"SF","small",2309.12
"1927",1927,"tamandua",0.257142857142857,"LS","large",4800
"1928",1928,"tamandua",0.38,"LS","large",4800
"1929",1929,"ocelot",0.475000000000001,"LF","large",11880
